Attribute,Index,Clean Value,Dirty Value
surname,70906,Dighe,Devroye
surname,70934,Yang,Haining
surname,70963,Cippico,Obermaier
surname,71005,Konikowska,Devroye
surname,71009,Preas,Haining
surname,71014,Gubitoso,Devroye
surname,71044,Waldherr,Rayne
surname,71046,Noltemeier,Milicia
surname,71048,Devroye,Rayne
surname,71053,Coppola,Milicia
surname,71054,Prenel,Haining
surname,71063,Konikowska,Devroye
surname,71071,Coppola,Milicia
surname,71094,Ruocco,Milicia
surname,71095,Bertsekas,Obermaier
surname,71109,Obermaier,Rayne
surname,71116,Prenel,Haining
surname,71119,Ruocco,Milicia
surname,71124,Coppola,Milicia
surname,71127,Guoxing,Obermaier
surname,71136,Broch,Devroye
surname,71143,Andraka,Devroye
surname,71155,Preas,Haining
surname,71157,Prenel,Haining
surname,71170,Bertsekas,Obermaier
surname,71171,Leifker,Rayne
surname,71174,Guoxing,Obermaier
surname,71195,Broch,Devroye
surname,71228,Kusakabe,Milicia
surname,71240,Batz,Milicia
surname,71254,Obermaier,Rayne
surname,71259,Rudstrom,Obermaier
surname,71262,Bollman,Milicia
surname,71279,Bollman,Milicia
surname,71281,Guoxing,Obermaier
surname,71297,Konikowska,Devroye
surname,71301,Kakuta,Milicia
surname,71317,Blix,Milicia
surname,71325,Bertsekas,Obermaier
surname,71339,Clemm,Devroye
surname,71376,Broch,Devroye
surname,71380,Bertsekas,Obermaier
surname,71400,Rudstrom,Obermaier
surname,71406,Blix,Milicia
surname,71410,Hooghiemstra,Haining
surname,71412,Batz,Milicia
surname,71417,Bollman,Milicia
surname,71444,Senator,Rayne
surname,71466,Kolvik,Devroye
surname,71518,Devroye,Rayne
surname,71522,Devroye,Rayne
surname,71525,Kolvik,Devroye
surname,71526,Kakuta,Milicia
surname,71550,Babb,Milicia
surname,71564,Kusakabe,Milicia
surname,71579,Obermaier,Rayne
surname,71584,Batz,Milicia
surname,71591,Kusakabe,Milicia
surname,71595,Preas,Haining
surname,71608,Kusakabe,Milicia
surname,71617,Hooghiemstra,Haining
surname,71628,Guoxing,Obermaier
surname,71642,Konikowska,Devroye
surname,71651,Gull,Rayne
surname,71679,Babb,Milicia
surname,71691,Obermaier,Rayne
surname,71700,Batz,Milicia
surname,71707,Guyton,Milicia
surname,71714,McCain,Milicia
surname,71719,Dighe,Devroye
surname,71732,Ruocco,Milicia
surname,71735,Rudstrom,Obermaier
surname,71740,Gubitoso,Devroye
surname,71745,Guoxing,Obermaier
surname,71757,McCain,Milicia
surname,71758,Rudstrom,Obermaier
surname,71766,Togni,Obermaier
surname,71795,Konikowska,Devroye
surname,71798,Cippico,Obermaier
surname,71800,Kusakabe,Milicia
surname,71806,Devroye,Rayne
surname,71811,Bollman,Milicia
surname,71821,Hooghiemstra,Haining
surname,71846,McCain,Milicia
surname,71860,Dighe,Devroye
surname,71886,Weener,Devroye
surname,71890,Yang,Haining
surname,71892,Konikowska,Devroye
surname,71895,Waldherr,Rayne
surname,71896,Gubitoso,Devroye
surname,71898,Togni,Obermaier
surname,71937,Ruocco,Milicia
surname,71946,Wolin,Haining
surname,71961,Wolin,Haining
surname,71965,Senator,Rayne
surname,71971,Blix,Milicia
surname,71979,Rudstrom,Obermaier
surname,72002,Togni,Obermaier
surname,72004,Weener,Devroye
surname,72008,Guyton,Milicia
surname,72011,Dighe,Devroye
surname,72016,Gubitoso,Devroye
surname,72033,Batz,Milicia
surname,72034,Prenel,Haining
surname,72036,Bertsekas,Obermaier
surname,72054,Bollman,Milicia
surname,72073,Senator,Rayne
surname,72077,Kolvik,Devroye
surname,72087,Weener,Devroye
surname,72091,Leifker,Rayne
surname,72099,Bertsekas,Obermaier
surname,72126,Coppola,Milicia
surname,72133,Yang,Haining
surname,72137,Konikowska,Devroye
surname,72147,Kusakabe,Milicia
surname,72184,McCain,Milicia
surname,72201,Hooghiemstra,Haining
surname,72211,Batz,Milicia
surname,72215,Dighe,Devroye
surname,72233,Gubitoso,Devroye
surname,72238,Remp,Rayne
surname,72247,Prenel,Haining
surname,72272,Waldherr,Rayne
surname,72274,Remp,Rayne
surname,72280,Konikowska,Devroye
surname,72289,Senator,Rayne
surname,72293,McCain,Milicia
surname,72300,Blix,Milicia
surname,72307,Kakuta,Milicia
surname,72315,Noltemeier,Milicia
surname,72331,Leifker,Rayne
surname,72333,Kusakabe,Milicia
surname,72338,Kusakabe,Milicia
surname,72340,Guyton,Milicia
surname,72354,Kolvik,Devroye
surname,72356,Cippico,Obermaier
surname,72364,Gull,Rayne
surname,72388,Andraka,Devroye
surname,72408,Preas,Haining
surname,72413,Clemm,Devroye
surname,72417,Kakuta,Milicia
surname,72457,Prenel,Haining
surname,72468,Konikowska,Devroye
surname,72481,Senator,Rayne
surname,72489,Waldherr,Rayne
surname,72502,Yang,Haining
surname,72526,Togni,Obermaier
surname,72533,Devroye,Rayne
surname,72552,Broch,Devroye
surname,72568,Batz,Milicia
surname,72571,Gull,Rayne
surname,72576,Leifker,Rayne
surname,72592,Bouabdallah,Rayne
surname,72604,Dighe,Devroye
surname,72605,Bertsekas,Obermaier
surname,72609,Bollman,Milicia
surname,72626,Dighe,Devroye
surname,72635,Guyton,Milicia
surname,72652,Senator,Rayne
surname,72655,Remp,Rayne
surname,72689,Coppola,Milicia
surname,72695,Togni,Obermaier
surname,72706,Blix,Milicia
surname,72710,Batz,Milicia
surname,72720,Dighe,Devroye
surname,72729,Togni,Obermaier
surname,72732,Konikowska,Devroye
surname,72745,Senator,Rayne
surname,72759,Waldherr,Rayne
surname,72764,Clemm,Devroye
surname,72771,McCain,Milicia
surname,72783,Rudstrom,Obermaier
surname,72784,Hooghiemstra,Haining
surname,72789,Bouabdallah,Rayne
surname,72821,Coppola,Milicia
surname,72824,Cippico,Obermaier
surname,72828,Gubitoso,Devroye
surname,72850,Andraka,Devroye
surname,72889,Rudstrom,Obermaier
surname,72892,Devroye,Rayne
surname,72896,Obermaier,Rayne
surname,72932,Prenel,Haining
surname,72954,Guoxing,Obermaier
surname,72961,Bertsekas,Obermaier
surname,72965,Bollman,Milicia
surname,72984,Remp,Rayne
surname,73017,Kusakabe,Milicia
surname,73037,Blix,Milicia
surname,73044,Noltemeier,Milicia
surname,73048,Wolin,Haining
surname,73063,Gubitoso,Devroye
surname,73069,Prenel,Haining
surname,73081,Bollman,Milicia
surname,73088,Cippico,Obermaier
surname,73089,Kakuta,Milicia
surname,73095,Gubitoso,Devroye
surname,73097,Noltemeier,Milicia
surname,73103,Dighe,Devroye
surname,73140,Preas,Haining
surname,73144,Senator,Rayne
surname,73156,Bollman,Milicia
surname,73158,Batz,Milicia
surname,73183,Konikowska,Devroye
surname,73185,Devroye,Rayne
surname,73193,Rudstrom,Obermaier
surname,73196,Remp,Rayne
surname,73197,Devroye,Rayne
surname,73199,Leifker,Rayne
surname,73201,Guyton,Milicia
surname,73202,Kolvik,Devroye
surname,73206,McCain,Milicia
surname,73216,Noltemeier,Milicia
surname,73231,Yang,Haining
surname,73237,Batz,Milicia
surname,73268,Blix,Milicia
surname,73270,McCain,Milicia
surname,73290,Bertsekas,Obermaier
surname,73292,Waldherr,Rayne
surname,73294,Obermaier,Rayne
surname,73304,Bouabdallah,Rayne
surname,73321,Togni,Obermaier
surname,73329,Broch,Devroye
surname,73355,Dighe,Devroye
surname,73362,Dighe,Devroye
surname,73363,Kolvik,Devroye
surname,73373,Senator,Rayne
surname,73384,Togni,Obermaier
surname,73389,Dighe,Devroye
surname,73394,Leifker,Rayne
surname,73409,Wolin,Haining
surname,73414,Batz,Milicia
surname,73415,Broch,Devroye
surname,73417,Kusakabe,Milicia
surname,73426,Broch,Devroye
surname,73431,Kakuta,Milicia
surname,73435,Broch,Devroye
surname,73451,Guoxing,Obermaier
surname,73463,Remp,Rayne
surname,73465,Obermaier,Rayne
surname,73472,Dighe,Devroye
surname,73475,Gull,Rayne
surname,73477,Dighe,Devroye
surname,73479,Kusakabe,Milicia
surname,73503,Blix,Milicia
surname,73510,Guoxing,Obermaier
surname,73520,Bouabdallah,Rayne
surname,73565,Babb,Milicia
surname,73572,Bertsekas,Obermaier
surname,73575,Andraka,Devroye
surname,73587,Cippico,Obermaier
surname,73589,Preas,Haining
surname,73593,Noltemeier,Milicia
surname,73620,Konikowska,Devroye
surname,73640,Hooghiemstra,Haining
surname,73649,Gull,Rayne
surname,73651,Bouabdallah,Rayne
surname,73658,Obermaier,Rayne
surname,73663,Senator,Rayne
surname,73665,Guoxing,Obermaier
surname,73668,Clemm,Devroye
surname,73682,Kakuta,Milicia
surname,73700,Batz,Milicia
surname,73703,Senator,Rayne
surname,73712,Noltemeier,Milicia
surname,73716,Weener,Devroye
surname,73733,Obermaier,Rayne
surname,73739,Babb,Milicia
surname,73740,Togni,Obermaier
surname,73763,McCain,Milicia
surname,73775,Kolvik,Devroye
surname,73787,Wolin,Haining
surname,73821,Yang,Haining
surname,73824,Yang,Haining
surname,73834,Senator,Rayne
surname,73835,Waldherr,Rayne
surname,73850,Remp,Rayne
surname,73872,Broch,Devroye
surname,73883,Weener,Devroye
surname,73908,Hooghiemstra,Haining
surname,73919,Broch,Devroye
surname,73928,Preas,Haining
surname,73944,McCain,Milicia
surname,73967,Gubitoso,Devroye
surname,74001,Cippico,Obermaier
surname,74018,Senator,Rayne
surname,74037,Gubitoso,Devroye
surname,74042,Blix,Milicia
surname,74064,Guoxing,Obermaier
surname,74066,Babb,Milicia
surname,74084,Dighe,Devroye
surname,74091,Togni,Obermaier
surname,74099,Guyton,Milicia
surname,74115,Kakuta,Milicia
surname,74156,Obermaier,Rayne
surname,74178,Gubitoso,Devroye
surname,74185,Gubitoso,Devroye
surname,74186,Gubitoso,Devroye
surname,74189,Obermaier,Rayne
surname,74210,Gubitoso,Devroye
surname,74225,Babb,Milicia
surname,74255,Preas,Haining
surname,74258,Coppola,Milicia
surname,74263,Konikowska,Devroye
surname,74284,Guyton,Milicia
surname,74292,Senator,Rayne
surname,74298,Kusakabe,Milicia
surname,74320,Dighe,Devroye
surname,74327,Bertsekas,Obermaier
surname,74343,Gubitoso,Devroye
surname,74356,Noltemeier,Milicia
surname,74362,McCain,Milicia
surname,74363,Devroye,Rayne
surname,74374,Kakuta,Milicia
surname,74375,Yang,Haining
surname,74376,Broch,Devroye
surname,74382,Kakuta,Milicia
surname,74389,Kakuta,Milicia
surname,74395,Kusakabe,Milicia
surname,74412,Batz,Milicia
surname,74413,Bollman,Milicia
surname,74453,Guoxing,Obermaier
surname,74456,Coppola,Milicia
surname,74463,Guyton,Milicia
surname,74471,Kakuta,Milicia
surname,74473,Bouabdallah,Rayne
surname,74481,Batz,Milicia
surname,74484,Cippico,Obermaier
surname,74486,Hooghiemstra,Haining
surname,74489,Guyton,Milicia
surname,74498,Batz,Milicia
surname,74500,Wolin,Haining
surname,74506,Kusakabe,Milicia
surname,74511,Hooghiemstra,Haining
surname,74548,Clemm,Devroye
surname,74557,Andraka,Devroye
surname,74570,Waldherr,Rayne
surname,74577,Rudstrom,Obermaier
surname,74578,Gubitoso,Devroye
surname,74580,Batz,Milicia
surname,74583,Waldherr,Rayne
surname,74624,Cippico,Obermaier
surname,74639,Kusakabe,Milicia
surname,74640,Weener,Devroye
surname,74648,Blix,Milicia
surname,74659,Guoxing,Obermaier
surname,74660,Bertsekas,Obermaier
surname,74673,Gull,Rayne
surname,74678,Yang,Haining
surname,74682,Noltemeier,Milicia
surname,74700,Kakuta,Milicia
surname,74722,Leifker,Rayne
surname,74747,Preas,Haining
surname,74753,Leifker,Rayne
surname,74761,Kusakabe,Milicia
surname,74762,Bollman,Milicia
surname,74774,Batz,Milicia
surname,74775,Togni,Obermaier
surname,74778,Cippico,Obermaier
surname,74784,Leifker,Rayne
surname,74798,Dighe,Devroye
surname,74814,Remp,Rayne
surname,74817,Guoxing,Obermaier
surname,74842,Batz,Milicia
surname,74846,Togni,Obermaier
surname,74852,Bollman,Milicia
surname,74860,Clemm,Devroye
surname,74861,Bouabdallah,Rayne
surname,74877,Dighe,Devroye
surname,74923,Blix,Milicia
surname,74936,Clemm,Devroye
surname,74941,Preas,Haining
surname,74943,Blix,Milicia
surname,74949,Yang,Haining
surname,74998,Konikowska,Devroye
surname,75012,Babb,Milicia
surname,75021,Broch,Devroye
surname,75022,Ruocco,Milicia
surname,75023,Kakuta,Milicia
surname,75047,Andraka,Devroye
surname,75059,Ruocco,Milicia
surname,75065,Cippico,Obermaier
surname,75075,Konikowska,Devroye
surname,75101,Rudstrom,Obermaier
surname,75104,Yang,Haining
surname,75107,Ruocco,Milicia
surname,75111,Devroye,Rayne
surname,75116,Kolvik,Devroye
surname,75118,Dighe,Devroye
surname,75122,Preas,Haining
surname,75129,Guyton,Milicia
surname,75165,Remp,Rayne
surname,75167,Devroye,Rayne
surname,75173,Prenel,Haining
surname,75185,Noltemeier,Milicia
surname,75192,Togni,Obermaier
surname,75201,Noltemeier,Milicia
surname,75206,Waldherr,Rayne
surname,75230,Weener,Devroye
surname,75236,Rudstrom,Obermaier
surname,75245,Senator,Rayne
surname,75246,Konikowska,Devroye
surname,75274,Waldherr,Rayne
surname,75278,Gull,Rayne
surname,75286,Noltemeier,Milicia
surname,75288,Clemm,Devroye
surname,75307,Preas,Haining
surname,75313,Gubitoso,Devroye
surname,75324,Preas,Haining
surname,75327,Kolvik,Devroye
surname,75331,Hooghiemstra,Haining
surname,75334,Bertsekas,Obermaier
surname,75342,Bertsekas,Obermaier
surname,75343,Konikowska,Devroye
surname,75363,Senator,Rayne
surname,75373,Wolin,Haining
surname,75375,Remp,Rayne
surname,75378,Gull,Rayne
surname,75411,Waldherr,Rayne
surname,75417,Prenel,Haining
surname,75425,Guoxing,Obermaier
surname,75428,Hooghiemstra,Haining
surname,75436,Guoxing,Obermaier
surname,75438,Weener,Devroye
surname,75439,Waldherr,Rayne
surname,75444,Hooghiemstra,Haining
surname,75468,Kakuta,Milicia
surname,75469,Kusakabe,Milicia
surname,75528,Broch,Devroye
surname,75536,Yang,Haining
surname,75547,Dighe,Devroye
surname,75571,Waldherr,Rayne
surname,75573,Prenel,Haining
surname,75575,Kusakabe,Milicia
surname,75578,Gull,Rayne
surname,75587,Rudstrom,Obermaier
surname,75590,Babb,Milicia
surname,75619,Guoxing,Obermaier
surname,75625,Blix,Milicia
surname,75656,Weener,Devroye
surname,75667,Gull,Rayne
surname,75669,Dighe,Devroye
surname,75679,Togni,Obermaier
surname,75700,Leifker,Rayne
surname,75726,Guyton,Milicia
surname,75736,Andraka,Devroye
surname,75749,Bertsekas,Obermaier
surname,75777,Dighe,Devroye
surname,75781,Coppola,Milicia
surname,75788,Hooghiemstra,Haining
surname,75794,Coppola,Milicia
surname,75802,Obermaier,Rayne
surname,75806,Ruocco,Milicia
surname,75813,Clemm,Devroye
surname,75825,McCain,Milicia
surname,75828,Yang,Haining
surname,75837,Togni,Obermaier
surname,75848,Gull,Rayne
surname,75856,Clemm,Devroye
surname,75883,Gubitoso,Devroye
surname,75887,Bertsekas,Obermaier
surname,75895,Rudstrom,Obermaier
surname,75897,Hooghiemstra,Haining
surname,75900,Wolin,Haining
surname,75903,Devroye,Rayne
surname,75915,Kakuta,Milicia
surname,75924,McCain,Milicia
surname,75928,Waldherr,Rayne
surname,75946,Guoxing,Obermaier
surname,75956,Gull,Rayne
surname,75959,Cippico,Obermaier
surname,75965,Kakuta,Milicia
surname,75972,Broch,Devroye
surname,75989,Waldherr,Rayne
surname,75993,Wolin,Haining
surname,75998,Senator,Rayne
surname,76005,Noltemeier,Milicia
surname,76010,Wolin,Haining
surname,76012,Remp,Rayne
surname,76022,Hooghiemstra,Haining
surname,76030,Bollman,Milicia
surname,76040,Devroye,Rayne
surname,76053,Remp,Rayne
surname,76062,Devroye,Rayne
surname,76078,Kakuta,Milicia
surname,76089,Devroye,Rayne
surname,76130,Broch,Devroye
surname,76131,Waldherr,Rayne
surname,76145,Bouabdallah,Rayne
surname,76146,Broch,Devroye
surname,76154,Kakuta,Milicia
surname,76155,Coppola,Milicia
surname,76166,Konikowska,Devroye
surname,76171,Guyton,Milicia
surname,76210,Hooghiemstra,Haining
surname,76223,Dighe,Devroye
surname,76224,McCain,Milicia
surname,76227,Noltemeier,Milicia
surname,76242,Ruocco,Milicia
surname,76248,Blix,Milicia
surname,76250,Noltemeier,Milicia
surname,76260,Dighe,Devroye
surname,76267,Coppola,Milicia
surname,76272,Blix,Milicia
surname,76277,Batz,Milicia
surname,76294,Leifker,Rayne
surname,76302,Noltemeier,Milicia
surname,76316,Bollman,Milicia
surname,76320,Noltemeier,Milicia
surname,76326,Waldherr,Rayne
surname,76367,Gull,Rayne
surname,76373,Konikowska,Devroye
surname,76376,Preas,Haining
surname,76397,Remp,Rayne
surname,76406,Andraka,Devroye
surname,76414,Gubitoso,Devroye
surname,76441,Rudstrom,Obermaier
surname,76442,Kakuta,Milicia
surname,76465,Kakuta,Milicia
surname,76467,Broch,Devroye
surname,76484,Konikowska,Devroye
surname,76486,Dighe,Devroye
surname,76487,Preas,Haining
surname,76495,Gull,Rayne
surname,76522,Kakuta,Milicia
surname,76535,Hooghiemstra,Haining
surname,76553,Gull,Rayne
surname,76578,Obermaier,Rayne
surname,76612,Noltemeier,Milicia
surname,76621,Broch,Devroye
surname,76653,Bertsekas,Obermaier
surname,76664,Gubitoso,Devroye
surname,76669,Leifker,Rayne
surname,76697,Blix,Milicia
surname,76709,Wolin,Haining
surname,76712,Hooghiemstra,Haining
surname,76742,Yang,Haining
surname,76746,Remp,Rayne
surname,76761,Gull,Rayne
surname,76762,Cippico,Obermaier
surname,76769,McCain,Milicia
surname,76773,Weener,Devroye
surname,76786,Remp,Rayne
surname,76806,Waldherr,Rayne
surname,76807,Gubitoso,Devroye
surname,76812,Obermaier,Rayne
surname,76822,Senator,Rayne
surname,76830,Kakuta,Milicia
surname,76835,Kolvik,Devroye
surname,76853,Obermaier,Rayne
surname,76854,Obermaier,Rayne
surname,76868,Blix,Milicia
surname,76872,Leifker,Rayne
surname,76888,Bertsekas,Obermaier
surname,76891,Leifker,Rayne
surname,76913,Bouabdallah,Rayne
surname,76920,Wolin,Haining
surname,76921,Cippico,Obermaier
surname,76934,Noltemeier,Milicia
surname,76935,Ruocco,Milicia
surname,76954,Kusakabe,Milicia
surname,76959,Senator,Rayne
surname,76972,Clemm,Devroye
surname,76980,Konikowska,Devroye
surname,76985,Devroye,Rayne
surname,76986,Prenel,Haining
surname,76991,Dighe,Devroye
surname,76995,Konikowska,Devroye
surname,77093,Preas,Haining
surname,77105,Gull,Rayne
surname,77123,Broch,Devroye
surname,77126,Bertsekas,Obermaier
surname,77133,Devroye,Rayne
surname,77146,Guoxing,Obermaier
surname,77150,Kusakabe,Milicia
surname,77154,Andraka,Devroye
surname,77172,Guyton,Milicia
surname,77175,Coppola,Milicia
surname,77188,Preas,Haining
surname,77189,Waldherr,Rayne
surname,77199,Babb,Milicia
surname,77224,Bouabdallah,Rayne
surname,77232,Kolvik,Devroye
surname,77236,Senator,Rayne
surname,77241,McCain,Milicia
surname,77253,Ruocco,Milicia
surname,77261,Babb,Milicia
surname,77262,Bouabdallah,Rayne
surname,77264,Blix,Milicia
surname,77267,Preas,Haining
surname,77271,Andraka,Devroye
surname,77284,Andraka,Devroye
surname,77290,Ruocco,Milicia
surname,77309,Senator,Rayne
surname,77332,Senator,Rayne
surname,77338,McCain,Milicia
surname,77350,Babb,Milicia
surname,77361,Bouabdallah,Rayne
surname,77363,Waldherr,Rayne
surname,77398,Bertsekas,Obermaier
surname,77413,Gull,Rayne
surname,77454,Wolin,Haining
surname,77463,Bertsekas,Obermaier
surname,77477,Coppola,Milicia
surname,77487,Devroye,Rayne
surname,77492,Gull,Rayne
surname,77505,Guyton,Milicia
surname,77517,Guoxing,Obermaier
surname,77525,Bouabdallah,Rayne
surname,77528,Guyton,Milicia
surname,77535,Batz,Milicia
surname,77536,Wolin,Haining
surname,77540,Dighe,Devroye
surname,77583,Noltemeier,Milicia
surname,77586,McCain,Milicia
surname,77588,Bertsekas,Obermaier
surname,77592,Rudstrom,Obermaier
surname,77595,Guoxing,Obermaier
surname,77596,Prenel,Haining
surname,77606,Senator,Rayne
surname,77610,Batz,Milicia
surname,77616,Clemm,Devroye
surname,77621,Gubitoso,Devroye
surname,77649,Waldherr,Rayne
surname,77656,Weener,Devroye
surname,77665,Weener,Devroye
surname,77673,Andraka,Devroye
surname,77674,Togni,Obermaier
surname,77688,Remp,Rayne
surname,77702,Broch,Devroye
surname,77718,Hooghiemstra,Haining
surname,77721,Waldherr,Rayne
surname,77722,Kakuta,Milicia
surname,77738,Obermaier,Rayne
surname,77743,Dighe,Devroye
surname,77745,Weener,Devroye
surname,77750,Kolvik,Devroye
surname,77757,Togni,Obermaier
surname,77761,Waldherr,Rayne
surname,77768,Togni,Obermaier
surname,77770,Blix,Milicia
surname,77775,Clemm,Devroye
surname,77779,Wolin,Haining
surname,77786,Bertsekas,Obermaier
surname,77795,Bertsekas,Obermaier
surname,77828,Ruocco,Milicia
surname,77842,Rudstrom,Obermaier
surname,77846,Waldherr,Rayne
surname,77857,Bouabdallah,Rayne
surname,77859,Remp,Rayne
surname,77888,Gubitoso,Devroye
surname,77898,Prenel,Haining
surname,77908,Coppola,Milicia
surname,77909,Prenel,Haining
surname,77914,Rudstrom,Obermaier
surname,77916,Kakuta,Milicia
surname,77922,Andraka,Devroye
surname,77938,Babb,Milicia
surname,77944,Wolin,Haining
surname,77945,Obermaier,Rayne
surname,77948,Andraka,Devroye
surname,77949,Guyton,Milicia
surname,77953,Babb,Milicia
surname,77957,Kolvik,Devroye
surname,77966,Guoxing,Obermaier
surname,77985,Coppola,Milicia
surname,78015,Obermaier,Rayne
surname,78043,Bollman,Milicia
surname,78058,Kolvik,Devroye
surname,78061,Cippico,Obermaier
surname,78063,Konikowska,Devroye
