fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
Hanafy,Bacher,F,570,968-9029,NORRISTOWN,PA,19403,M,N,10000,3.07,0,0,0
Gur,Scholler,M,802,742-3296,GRAND ISLE,VT,5458,M,Y,55000,4.099376,0,6600,3300
Abdoulaye,Houssain,M,351,593-1766,WALES,MA,1081,M,Y,80000,5.3,0,7150,1000
Elsa,Miculan,F,931,809-1527,NASHVILLE,TN,37204,M,N,20000,0.0,0,0,0
Fortney,Jeansoulin,F,802,725-7624,,VT,5442,M,Y,85000,4.69624,0,6600,3300
Chandrakant,Kartha,F,304,262-1834,VOLGA,WV,26238,M,N,55000,6.1499996,0,4000,0
Luquan,Ikei,F,802,356-4744,GILMAN,VT,5904,S,Y,45000,3.9004214,3300,0,3300
Konstantin,Bateman,F,252,589-5398,KELFORD,NC,27847,S,Y,45000,6.6765732999999985,3300,0,3300
Chaomei,Latta,F,401,786-3365,PROVIDENCE,RI,2908,M,N,60000,0.0,0,0,0
Mansooreh,Luchi,M,864,286-1395,LIBERTY HILL,SC,29074,M,Y,20000,7.0,0,6600,3300
Jianwen,Docker,M,513,238-8665,COMMERCIAL POINT,OH,43116,M,Y,45000,2.039795,0,2600,1300
Hiromu,Touati,M,603,796-3596,LACONIA,NH,3246,S,Y,15000,0.0,0,0,0
Melanie,Sreekantaswamy,F,603,903-3194,FARMINGTON,NH,3835,M,Y,40000,0.0,0,0,0
Baher,Mossack,F,704,523-5311,SMYRNA,NC,28579,M,N,70000,7.201049,0,6600,0
Mikael,Bing,M,443,564-5031,BALTIMORE,MD,21213,M,N,15000,4.75,0,4800,0
Tawfik,Bruhl,,334,931-3252,ANDALUSIA,AL,36420,S,N,90000,5.0,1500,0,0
Abraham,Selvestrel,M,302,896-3575,LINCOLN,E,19960,M,N,60000,5.95,0,220,
Yooichi,Galbiati,F,313,604-7794,NAPOLEON,MI,49261,M,N,75000,3.9,0,6200,0
Toyohisa,Bentlage,F,202,809-4011,WASHINGTON,C,20029,M,N,50000,9.0,0,2740,0
Amir,Togai,M,410,999-7348,TRAPPE,MD,21673,M,Y,55000,4.75,0,4800,2400
Teruo,Kalloufi,F,574,326-4914,FALMOUTH,IN,46127,S,N,80000,3.4,1000,0,0
Nickolas,Praus,M,302,913-3822,SELBYVILLE,DE,19975,M,N,10000,2.540909,0,220,0
Tilmann,Schrufer,F,769,508-9337,MC HENRY,MS,39561,M,Y,75000,5.0,0,12000,1500
Reima,Weisman,M,843,486-8891,WHITE STONE,SC,29386,S,Y,50000,7.0,3300,0,3300
Suraj,Mihail,F,202,435-2400,WASHINGTON,CD,20419,M,N,30000,9.0,0,2740,0
Naser,Bergman,F,860,832-5981,WALLINGFORD,CT,6492,S,N,80000,5.0,12750,0,0
Mirek,Sancho,F,941,187-1938,PONTE VEDRA BEACH,FL,32004,S,Y,35000,0.0,0,0,0
Lenwood,Borrowman,M,724,454-4718,NEW ALBANY,PA,18833,S,Y,45000,3.07,0,0,0
Boaz,Yemeni,F,603,331-1408,LEBANON,NH,3766,S,Y,60000,0.0,0,0,0
Fenia,Basagni,M,315,125-9167,BUFFALO,NY,14276,S,N,40000,4.1853657,0,0,0
Kenneth,Malabarba,F,304,982-1754,BIG SANDY,WV,24816,S,N,60000,6.5,2000,0,0
Yukoo,Lason,F,678,717-7078,WEST POINT,GA,31833,S,Y,75000,6.0,2700,0,3000
Kemji,Rubin,F,919,526-8687,THOMASVILLE,NC,27361,M,Y,80000,7.410839,0,6600,3300
Loren,Kwatra,M,802,397-3815,QUECHEE,VT,5059,S,Y,20000,3.6,e3300,0,3300
Yimeng,Ade,F,757,178-6196,GLADSTONE,VA,24553,S,Y,70000,5.75,900,0,900
Didier,Haahr,M,601,606-7004,BRANDON,MS,39043,S,Y,95000,5.0,6000,0,1500
Hsianlin,Philipose,M,207,626-3044,CAMDEN,ME,4843,M,Y,60000,8.5,0,5700,2850
Furio,Bandurski,F,912,661-4799,GREENSBOeRO,GA,30642,S,N,95000,6.0,2700,0,0
Xinfeng,Kameda,M,616,188-9940,SHEPHERD,MI,48883,S,N,15000,3.9,3100,0,0
Tariq,Gracco,F,802,803-3721,GREENSBORO BEND,VT,5842,M,N,80000,4.5967627,0,6600,0
Huajun,Hallowell,F,302,397-3613,MILTOsN,rDE,19968,M,Y,100000,5.95,0,220,110
Elrique,Chelegatski,F,769,913-4233,RAYMOND,MS,39154,M,N,45000,5.0,0,12000,0
Belle,Weinreich,M,856,399-6239,RUMSON,NJ,7760,M,N,70000,2.1885417,0,2000,0
Shanwei,Nadella,M,203,156-4001,,CT,6096,S,Y,20000,5.0,12750,0,0
Huw,Pinz,F,727,126-6055,FORT LAUDERDALE,FL,33339,M,Y,35000,0.0,0,0,0
Gene,Gulla,F,860,220-2530,STAMFORD,CT,6926,M,Y,85000,5.0,0,24500,0
Amber,Dabdub,M,704,252-1437,SANDY RIDGE,NC,27046,S,N,70000,7.201049,3300,0,0
Ruizao,Mazene,F,401,410-7663,SLATERSVILLE,RI,2876,S,Y,45000,0.0,0,0,0
Krysia,Giarratana,F,864,860-8015,LIBERTY,SC,29657,S,Y,65000,7.0,3300,0,3300
Sariel,Nisnevich,F,203,557-8538,NEW BRITAIN,CT,6053,M,N,85000,5.0,0,24500,0
Cemal,Ramalho,F,202,448-7380,WASHINGTON,DqC,20392,M,N,15000,5.625,0,2740,0
Shing,Corey,M,423,696-3529,JACKSON,TN,38305,S,Y,45000,0.0,0,0,0
Ger,Moudgil,M,234,382-4885,BRUNSWICK,OH,44212,M,Y,95000,3.6995387,0,2600,1300
Simona,Dunfee,F,202,842-6891,WASHINGTON,DlC,20262,M,Y,50000,9.0,0,2740,1370
Yelena,Pocholle,F,906,420-2960,ANN ARBOR,MI,48105,M,N,35000,3.9,0,6200,0
Gershon,Wool,F,865,662-4539,MILLIGAN COLLEGE,TN,37682,M,N,25000,0.0,0,0,0
Hoakan,Peshkin,F,540,182-3313,BEAUMONT,VA,23014,S,N,20000,5.75,900,0,0
Gavan,Holand,F,603,837-3070,EPPING,NH,3042,S,N,75000,0.0,0,0,0
Liangwei,Pena,M,802,105-9448,WEST HARTFORD,VT,5084,M,Y,25000,3.6,0,6600,3300
Leona,Lugannani,,518,650-1283,PERU,NY,12972,M,Y,65000,4.330183,0,0,1000
Amram,Rover,M,347,294-3157,FREDONIA,NY,14063,M,N,95000,4.5039635,0,0,0
Enno,Butter,F,551,877-6750,EDGEWATER,NJ,7020,M,N,75000,2.267396,0,2000,0
Wilfredo,Yanover,M,270,234-1289,LOUISVILLE,KY,40202,S,Y,45000,4.3333330000000005,20,0,20
Ludek,Dollas,F,919,587-7982,PATTERSON,NC,28661,S,N,25000,6.2569930000000005,3300,0,0
Vicente,Pacholski,M,843,746-2895,GREENVILLE,SC,29609,M,N,50000,7.0,0,6600,0
Sophoclis,Vogler,M,401,660-9523,WEST WARWICK,RI,2893,M,Y,30000,0.0,0,0,0
Yannik,Kadar,M,419,365-3094,OHIO CITY,OH,45874,S,Y,75000,3.0356412,1300,0,1300
Katsumi,Iivonen,,731,693-3348,COLLEGE GROVE,TN,37046,M,Y,65000,0.0,0,0,0
Florentino,Panwar,F,270,186-3174,GLENDALE,KY,42740,S,N,55000,4.888889,20,0,0
Arno,Ruhland,F,401,134-4619,WOONSOCKET,RI,2895,S,N,75000,0.0,0,0,0
Fathi,Villa,F,678,165-1215,ATLANTA,GA,30369,S,N,55000,6.0,2700,0,0
Bernd,Koymen,M,859,266-6607,WAYNESBURG,KY,40489,S,Y,80000,6.0,20,0,20
Vijayshankar,Guttman,F,939,427-1937,TRUJILLO ALTO,PR,976,M,N,60000,0.0,0,0,0
Sonja,Fullerton,F,339,672-1352,SWAMPSCOTT,MA,1907,M,Y,100000,5.3,0,7150,1000
Wanjiun,Beecroft,M,207,262-2423,AUGUSTA,ME,4336,M,Y,55000,8.5,0,5700,2850
Wolfgang,Silberberg,M,252,463-7991,CHARLOTTE,NC,28203,M,Y,25000,6.2569930000000005,0,6600,3300
Anisoara,Ainhirn,***,219,285-9779,SAINT JOE,IN,46785,M,Y,40000,3.4,0,2000,1000
Yanqiang,Tizhoosh,F,857,261-3427,HOLBROOK,MA,2343,M,N,90000,5.3,0,7150,0
Mourad,Osterloh,F,973,737-3968,BOONTON,NJ,7005,S,Y,20000,1.4,1000,0,1500
Adele,Jacquin,F,269,146-5494,KALAMAZOO,MI,49009,M,Y,40000,3.9,0,6200,3100
Yida,Schmezko,M,939,849-2264,PONCE,PR,734,S,Y,15000,0.0,0,,0
Seyed,Roullet,M,601,336-4209,SATARTIA,MS,39162,S,N,40000,5.0,6000,0,0
Okuhiko,Laval,M,787,593-8732,SAN JUAN,PR,926,M,Y,35000,0.0,0,0,0
Gardner,Reidl,M,828,765-7648,TARAWA TERRACE,NC,28543,M,N,80000,7.410839,0,6600,0
Dayun,Pols,F,781,465-3827,HAMILTON,MA,1936,M,N,95000,5.3,0,7150,0
Concepcion,Monarch,F,603,570-2392,SILVER LAKE,NH,3875,M,Y,85000,0.0,0,0,0
Fumiyasu,Thoresen,F,270,313-7628,FINCHVILLE,KY,40022,S,N,75000,6.0,20,0,0
Cecilia,Wiseman,M,240,710-1345,BROOKLANDVILLE,MD,21022,M,N,15000,4.75,0,4800,0
Endre,Troudi,M,804,433-4028,RECTORTOWN,VA,20140,M,N,5000,2.5357144,0,1800,0
Clarisse,Beutelspacher,M,606,402-7770,FRANKFORT,KY,40601,S,Y,70000,5.7222222999999985,20,0,20
Bezalel,Beigel,F,207,289-4254,FORT FAIRFIELD,ME,4742,S,Y,60000,8.5,2850,0,2850
Albert,Felici,M,603,694-9411,SOUTH ACWORTH,NH,3607,M,N,60000,0.0,0,0,0
Grigore,Tanishita,M,502,133-4293,LATONIA,KY,41015,S,Y,25000,3.2222223,20,0,20
Veda,Vittorini,F,603,191-3593,CANDIA,NH,3034,M,Y,15000,0.0,0,0,0
Glen,Elhardt,M,251,807-8359,MOBILE,AL,36685,S,N,75000,5.0,1500,0,0
Harald,Salvail,M,270,245-6280,LOUISVILLE,KY,40272,S,N,45000,4.3333330000000005,20,0,0
Monica,Marotta,F,202,518-9011,WASHINGTON,C,20503,M,Y,30000,9.0,0,2740,1370
Yimeng,Buhler,F,603,199-8557,PIERMONT,NH,3779,S,N,35000,0.0,0,0,0
Shirlei,Multari,M,850,798-7193,TAMPA,FL,33623,S,Y,100000,0.0,0,0,0
Laila,Nations,M,202,491-2069,WASHINGTON,iDC,20529,S,N,80000,9.0,1370,0,0
Sujay,Glew,,769,495-4269,MC HENRY,MS,39561,S,N,55000,5.0,6000,0,0
Bevan,Servatius,F,601,339-8601,PARCHMAN,MS,38738,S,Y,70000,5.0,6000,0,1500
Murali,Dondina,M,304,819-6806,JOSEPHINE,WV,25857,M,Y,100000,6.5,0,4000,2000
Shrinivas,Lanfear,F,304,354-1628,BUCKEYE,WV,24924,S,Y,70000,6.5,2000,0,2000
Akmal,Jette,F,574,288-7348,FORT WAYNE,IN,46852,M,N,45000,3.4,0,2000,0
Hachidai,Himmeroder,M,518,790-7387,DICKINSON CENTER,NY,12930,M,N,65000,4.330183,0,0,0
Jeff,Klevans,M,228,804-9115,MOORHEAD,MS,38761,S,N,50000,5.0,,0,0
Joseph,Eoyang,F,603,224-2548,CHESTER,NH,3036,S,N,55000,0.0,0,0,0
Josiah,Tyugu,M,413,320-8545,NEWTON CENTER,MA,2459,M,Y,55000,5.3,0,7150,1000
Andrzej,Tagansky,M,859,760-7243,RICHMOND,KY,40475,M,Y,90000,6.0,0,40,20
Yanqing,Skinner,M,317,662-2402,FREELANDVILLE,IN,47535,S,Y,50000,3.4,1000,0,1000
Sigfus,Vigoda,***,757,866-9333,RHOADESVILLE,VA,22542,M,Y,65000,5.75,0,1800,900
Rayk,Vijayan,F,256,613-8248,LINDEN,AL,36748,M,N,60000,5.0,0,3000,0
Tobias,Witteveen,M,607,797-8782,BUFFALO,NY,14261,S,N,85000,4.4460362999999985,h0,0,0
Marshall,Mozeico,M,205,785-5179,BIRMINGHAM,AL,35206,M,Y,80000,5.0,0,3000,300
Stefanos,Gire,M,401,343-1060,PRUDENCE ISLAND,RI,2872,S,N,60000,0.0,0,0,0
Yvo,Schrift,F,419,982-9713,LIMA,OH,45805,S,Y,10000,0.8779744,1300,0,1300
Raghavan,Zschoche,F,567,887-5745,WILLOUGHBY,OH,44096,M,N,55000,2.3717437,0,2600,0
Igor,Malita,M,203,715-8876,VOLUNTOWN,CT,6384,M,Y,100000,5.0,0,24500,0
Zimin,Rubey,M,276,501-1116,BURR HILL,VA,22433,M,Y,45000,5.75,0,1800,900
Aelmut,Ghahramani,M,518,375-1825,THOUSAND ISLAND PARK,NY,13692,S,N,100000,4.5329266,0,0,0
Jayanth,Baroglio,M,864,197-1477,FLORENCE,SC,29506,S,N,10000,5.752432,3300,,0
Nevana,Bozzano,M,803,278-7570,GEORGETOWN,SC,29440,S,Y,65000,7.0,3300,0,3300
Kestutis,Borgers,F,931,931-3277,GRANDVIEW,TN,37337,S,N,65000,0.0,0,0,0
Amaryllis,Yahyapour,jF,601,533-5238,PACHUTA,MS,39347,M,N,35000,5.0,0,12000,0
Valentino,Diz,F,339,759-1156,BRANT ROCK,MA,2020,M,N,100000,5.3,0,7150,0
Qingyu,Simon,F,802,548-7951,COLCHESTER,VT,5449,M,Y,25000,3.6,0,6600,3300
Christophe,Sureson,F,812,206-5194,ROCKPORT,IN,47635,S,N,10000,3.4,1000,0,0
Huy,Chmeiss,F,207,360-3504,YORK HARBOR,ME,3911,S,N,80000,8.5,2850,0,0
Heonchul,Poigne,M,234,634-9709,DAYTON,OH,45415,M,N,15000,1.0439488,0,2600,0
Binh,Carpi,M,804,836-7855,CENTER CROSS,VA,22437,S,Y,40000,5.75,900,0,900
Stijn,Skuppin,M,401,220-5863,GREENVILLE,RI,2828,S,N,35000,0.0,0,0,0
Haina,Capri,F,802,172-6642,TOWNSHEND,VT,5353,S,Y,95000,4.8951945,3300,0,3300
IJsbrand,Piveteau,M,803,755-2400,NICHOLS,SC,29581,M,N,15000,7.0,0,6600,0
Mihal,Wood,F,207,431-7295,SCARBOROUGH,ME,4070,M,Y,25000,8.5,0,5700,2850
Lalit,Glodjo,F,207,418-8792,LONG ISLAND,ME,4050,M,N,15000,6.9580293000000015,0,5700,0
ChengFu,Meysembourg,M,401,238-5725,FOSTER,RI,2825,M,N,60000,0.0,0,0,0
Gudala,Plun,F,860,857-3288,OAKDALE,CT,6370,S,N,70000,5.0,12750,0,0
Francky,Bing,F,256,690-4109,OPELIKA,AL,36802,S,N,40000,5.0,1500,0,0
Maribeth,Parmee,M,207,432-3871,STETSON,ME,4488,S,N,35000,8.5,2850,0,0
Liangwei,Mittelstras,M,765,349-6705,KOLEEN,IN,47439,S,N,60000,3.4,1000,0,0
Cristinel,Ripplinger,F,814,322-9745,BESSEMER,PA,16112,M,N,55000,3.07,0,0,0
Herbert,Popa,M,202,175-6992,WASHINGTON,C,20002,S,Y,75000,9.0,1370,0,1370
Yatsuka,Paragot,M,978,628-2817,DUXBURY,MA,2331,M,N,20000,5.3,0,7150,0
Seungmi,Rothwell,F,703,489-6656,ARLINGTON,VA,22217,M,N,20000,5.75,0,1800,0
Henny,Linnell,F,828,291-8641,RALEIGH,NC,27602,M,N,95000,7.7255244,0,6600,0
Mahmut,Dinkhoff,M,304,980-7729,FRENCHTON,WV,26219,S,Y,40000,5.1000004,2000,0,2000
Lincoln,Kroll,F,248,776-7046,LELAND,MI,49654,S,N,10000,3.9,3100,0,0
Vinton,Ballin,M,757,271-6599,WITHAMS,VA,23488,M,N,95000,5.75,0,1800,0
Tarun,Yonezaki,M,601,288-2547,MCCOMB,MS,39649,S,N,20000,5.0,6000,0,0
Stabislas,Murtafg,F,757,704-9978,RHOADESVILLE,VA,22542,M,Y,15000,5.214286,0,1800,900
Duong,Jesty,F,443,211-9840,CLEAR SPRING,MD,21722,S,Y,60000,4.75,2400,0,2400
Duri,Anido,M,302,750-2687,DOVER,DE,19901,S,N,50000,5.268182,110,0,0
Sape,Thistlewaite,F,334,814-8177,BIRMINGHAM,AL,35202,M,N,90000,5.0,0,3000,0
Ferran,Mozdzynski,F,574,651-6253,BRYANT,IN,47326,S,N,45000,3.4,1000,0,0
Houria,Tiskin,M,617,990-2563,ROCHESTER,MA,2770,S,N,60000,5.3,3575,0,0
Keizo,Choobineh,M,973,156-5521,LUMBERTON,NJ,8048,M,Y,30000,1.5577083,0,2000,1500
Abimbola,Fucik,F,615,764-5668,NUNNELLY,TN,37137,M,N,75000,0.0,0,0,0
Jen,Wijk,M,302,270-9962,ELLENDALE,DlE,19941,M,N,45000,4.9272730000000005,0,220,0
Zuotao,Geniet,M,828,430-1689,BESSEMER CITY,NC,28016,M,N,50000,6.7814684000000005,0,6600,0
Lofti,Lomanto,F,864,522-8993,CHARLESTON,SC,29424,M,Y,65000,7.0,0,6600,3300
Cemal,DuCasse,F,703,251-7277,EASTVILLE,VA,23347,S,Y,70000,5.75,900,0,900
Llorenc,Zaumen,M,351,239-4973,PLYMOUTH,MA,2361,S,N,15000,5.3,3575,0,0
Narjes,Sancho,M,864,834-2936,JACKSONBORO,SC,29452,M,Y,60000,7.0,0,6600,3300
Vijayan,Takeoka,M,304,960-8221,CHARLESTON,WV,25322,S,N,40000,5.1000004,2000,0,0
Saku,Redd,F,203,559-4879,WEST HARTFORD,CT,6107,S,N,75000,5.0,12750,0,0
Shinobu,Nuseibeh,M,802,696-4374,WEST CHARLESTON,VT,5872,M,N,55000,4.099376,0,6600,0
Arantza,Renshaw,F,304,724-9882,LYBURN,WV,25632,M,Y,35000,4.75,0,4000,2000
Gurbir,Urbano,M,843,120-8251,RICHBURG,SC,29729,M,Y,30000,7.0,0,6600,3300
Sadeph,Yntema,M,304,312-3067,MAYSEL,WV,25133,M,Y,10000,3.0,0,4000,2000
Rowena,McGranaghan,M,401,708-5108,BRADFORD,RI,2808,S,Y,30000,0.0,0,0,0
Leysia,Kossowski,M,603,259-4321,WILMOT,NH,3287,M,Y,25000,0.0,0,0,0
Zahidul,Czap,M,912,932-3339,ATLANTA,GA,30375,S,N,65000,6.0,2700,0,0
Claes,Hedger,M,304,973-3773,KINGWOOD,WV,26537,S,Y,95000,6.5,2000,0,2000
Yasuyoshi,Kinley,M,339,262-9792,NANTUCKET,MA,2554,S,N,30000,5.3,3575,0,0
Aitao,Reinhard,M,919,962-6616,CHARLOTTE,NC,28220,S,N,40000,6.571678,3300,0,0
Burkhart,Vignes,F,603,760-3363,TROY,NH,3465,S,N,80000,0.0,0,0,0
Shibin,Raufmann,F,256,938-3039,SYLACAUGA,AL,35151,M,Y,60000,5.0,0,3000,300
Arlene,Syed,M,401,486-9458,PRUDENCE ISLAND,RI,2872,S,N,50000,0.0,0,0,0
Dentcho,Stancampiano,F,251,323-3878,CUSSETA,AL,36852,M,Y,40000,5.0,0,3000,300
Takaaki,Treble,F,769,252-1376,GREENVILLE,MS,38701,M,Y,5000,3.0,0,12000,1500
Hiroaki,Botten,M,251,649-6540,BIRMINGHAM,AL,35221,S,Y,55000,5.0,1500,0,300
Tarek,Lanzelotte,F,276,861-3696,CHARLOTTESVILLE,VA,22908,M,N,45000,5.75,0,1800,0
Heekyoung,Hallam,F,401,526-4302,FISKEVILLE,RI,2823,M,Y,5000,0.0,0,0,0
Cedric,O''Reagan,M,410,712-6906,BALTIMORE,MD,21235,M,Y,100000,4.75,0,4800,2400
Seizaburo,Tardiff,M,860,286-9584,STRATFORD,CT,6614,S,N,30000,5.0,12750,0,0
Kristy,Iturrioz,F,203,785-7290,WATERBURY,CT,6702,M,Y,55000,5.0,0,24500,0
Dang,Asser,F,939,458-9685,SAN JUAN,PR,922,S,Y,75000,0.0,0,0,0
Declan,Thambidurai,M,603,786-7108,AMHERST,NH,3031,M,N,40000,0.0,0,0,0
Aahok,Nerjes,M,860,224-7261,ANDOVER,CT,6232,M,Y,60000,5.0,0,24500,0
Shuling,Jurik,F,423,695-9546,FRUITVALE,TN,38336,S,N,10000,0.0,0,0,0
Hrant,Katona,F,518,106-8186,WAWARSING,NY,12489,S,N,25000,4.0984755,0,0,0
Tomohito,Pinker,M,334,468-6701,PANOLA,AL,35477,M,N,90000,5.0,0,3000,0
Miyoki,Arentze,F,947,594-5303,SEBEWAING,MI,48759,M,N,40000,3.9,0,6200,0
Iwen,Vecchi,M,202,149-4531,WASHINGTON,C,20062,M,Y,10000,4.5,0,2740,1370
Motoyasu,Benveniste,F,304,356-3342,HARPERS FERRY,WV,25425,M,Y,60000,6.5,0,4000,2000
Eiichiro,Roizen,F,334,185-3770,GARDEN CITY,AL,35070,S,N,85000,5.0,1500,0,0
Kumiko,Estier,M,551,412-6555,BELMAR,NJ,7715,S,N,75000,2.267396,1000,0,0
Genta,Lebrave,M,757,357-2988,ROANOKE,VA,24009,S,Y,65000,5.75,900,0,900
Lubor,Evett,M,260,413-8431,TEFFT,IN,46380,M,N,35000,3.4,0,2000,0
Zhenbing,Simha,F,706,959-7664,ATLANTA,GA,30328,M,Y,100000,6.0,0,5400,3000
Yehia,Christianson,F,571,252-3367,ROANOKE,VA,24045,M,Y,60000,5.75,0,1800,900
Anca,Ruhleder,sF,302,891-9161,,DE,19958,M,Y,90000,5.95,0,220,110
Cevdet,Therber,M,734,490-3448,HARBERT,MI,49115,M,Y,45000,3.9,0,6200,3100
Mihalis,English,F,202,919-9577,WASHINGTON,CD,20081,S,Y,80000,9.0,1370,0,1370
Hyungill,Wroclawski,M,803,609-3882,SUMTER,xSC,29153,M,Y,45000,7.0,0,6600,3300
Hachidai,Ovrutcki,M,703,622-2584,CARRSVILLE,VA,23315,S,Y,60000,5.75,900,0,900
Anuchit,Habib,M,732,981-4869,DOVER,NJ,7801,M,Y,70000,2.1885417,0,2000,1500
Yasushi,Ancourt,M,860,965-4074,SALISBURY,CT,6068,M,N,100000,5.0,0,24500,0
Guhan,Raghavendra,M,207,773-9513,CROUSEVILLE,ME,4738,M,Y,50000,8.5,0,5700,2850
Bernold,Thallinger,M,908,487-3940,SOMERSET,NJ,8873,S,Y,35000,1.6365625,1000,0,1500
Stephen,Stanski,F,270,347-2631,SAINT CHARLES,KY,42453,M,N,85000,6.0,0,40,
Cun,Canto,M,540,136-6906,HAMPTON,VA,23630,M,N,65000,5.75,0,1800,0
Younghwan,Bivens,F,603,795-2513,NORTH WOODSTOCK,NH,3262,M,Y,20000,0.0,0,0,0
Goo,Mastrobuoni,M,251,152-7300,HAZEL GREEN,AL,35750,M,N,65000,5.0,0,3000,0
Michel,Kogure,F,302,168-3077,HOUSTON,DE,19954,S,Y,60000,5.95,110,0,110
Elarbi,Wilhite,F,717,161-9486,JERSEY MILLS,PA,17739,S,N,60000,3.07,0,0,0
Luther,Kehl,F,860,841-2763,BETHANY,CT,6524,S,Y,65000,5.0,12750,0,0
Mary,Buehler,F,478,764-5331,VIDALIA,GA,30474,S,N,70000,6.0,2700,0,0
Hironobu,Hamfelt,M,219,460-3772,FREMONT,IN,46737,S,Y,85000,3.4,1000,0,1000
Przemyslawa,Risk,F,860,481-1680,DANBUYR,CT,6810,S,N,100000,5.0,12750,0,0
Diethelm,Senator,F,478,243-9985,UVALDA,GA,30473,M,Y,65000,6.0,0,5400,3000
Claudio,Suessmith,F,304,660-5487,LIZEMORES,WV,25125,M,Y,85000,6.5,0,4000,2000
Aurora,Rijckaert,M,401,776-8600,NORTH PROVIDENCE,RI,2911,M,Y,10000,0.0,0,0,0
Ayee,Jorissen,F,914,492-1985,SYRACUSE,NY,13219,M,N,55000,4.272256,0,0,0
Gennaro,Kamo,M,787,988-4556,PONCE,PR,717,M,N,70000,0.0,0,0,0
Ayman,Ghafoor,M,571,477-9251,QUINTON,VA,23141,S,N,50000,5.75,900,0,0
Shaz,Carlstrom,F,440,907-9585,NEAPOLIS,,43547,M,Y,5000,0.7120000000000001,0,2600,1300
Christinger,Thollembeck,F,734,786-4980,DEARBORN HEIGHTS,MI,48127,S,N,50000,3.9,3100,0,0
Luai,Fasbender,M,939,225-6520,FORT BUCHANAN,PR,934,S,Y,50000,0.0,0,0,
Dinah,Lusk,M,856,811-7933,NORTHFIELD,NJ,8225,S,N,40000,1.7154167000000002,1000,0,0
Lusheng,Coray,F,267,358-8231,ORWIGSBURG,PA,17961,S,N,40000,3.07,0,0,0
Harrie,Ohkubo,M,270,527-1408,BEECH GROVE,KY,42322,M,Y,90000,6.0,0,40,20
Izidor,Pardyak,M,574,748-3874,INDIANAPOLIS,IN,46209,M,Y,20000,3.4,0,2000,1000
Tomoyoshi,Brost,M,302,399-9380,GEORGETOWN,dDE,19947,S,Y,50000,5.268182,110,0,110
Maung,Groenboom,F,502,758-4229,FLEMINGSBURG,KY,41041,M,N,70000,5.7222222999999985,0,40,0
Laura,Kaes,M,860,882-2336,STAMFORD,CT,6907,M,N,25000,5.0,0,24500,0
Adonios,Qureshi,F,769,778-1277,LELAND,MS,38756,M,Y,80000,5.0,0,12000,1500
Vempala,Ziegert,M,229,426-6514,BAXLEY,GA,31513,S,Y,40000,6.0,2700,0,3000
Jadwiga,Gaposchkin,F,980,548-7677,MAMERS,NC,27552,S,N,45000,6.6765732999999985,3300,,0
Hollie,Usery,M,219,445-5990,TYNER,IN,46572,S,N,65000,3.4,1000,0,0
Biswa,Setiz,F,207,998-4196,NEWCASTLE,ME,4553,S,N,100000,8.5,2850,0,
Torleiv,Byron,M,201,298-8042,FLANDERS,NJ,7836,M,N,45000,1.7942707999999998,0,2000,0
Mac,Castelli,F,251,912-7428,PINE APPLE,AL,36768,M,N,70000,5.0,0,3000,0
Fano,Vollmeyer,F,574,566-1880,NEWBURGH,IN,47629,S,N,45000,3.4,1000,0,0
Kikuo,Pollatschek,F,205,418-2596,GLEN ALLEN,AL,35559,S,N,90000,5.0,1500,0,0
Yuksel,Haack,F,207,519-5169,NORTHEAST HARBOR,ME,4662,S,Y,80000,8.5,2850,0,2850
Nia,Popp,M,914,706-2650,ALTONA,NY,12910,S,N,55000,4.272256,0,0,0
Chuchang,Cecil,F,508,810-5001,WORCESTER,MA,1609,M,N,20000,5.3,0,7150,0
Eila,Tacic,F,646,649-4220,MODEL CITY,NY,14107,S,Y,55000,4.272256,0,0,1000
Saeko,Swift,F,478,714-2542,ATHENS,GA,30608,M,N,55000,6.0,0,5400,0
Huaxiong,Manber,F,774,500-9318,THREE RIVERS,MA,1080,S,Y,65000,5.3,3575,0,1000
Raed,Feulner,M,301,481-3970,ACCIDENT,MD,21520,S,N,95000,4.75,2400,0,0
Maroin,Ohsie,F,989,182-7495,EAST CHINA,MI,48054,M,N,40000,3.9,0,6200,0
Bouchung,Mobasher,F,615,670-2169,GUYS,TN,38339,S,N,10000,0.0,0,0,0
Olli,Sutter,F,617,395-1852,MILL RIVER,MA,1244,S,N,60000,5.3,3575,0,0
Kyoichi,Nicolson,M,939,932-1519,PATILLAS,PR,723,M,Y,20000,0.0,0,0,0
Valery,Porotnikoff,M,207,634-1924,BROWNVILLE JUNCTION,ME,4415,S,N,75000,8.5,2850,0,0
Asa,Bruss,M,334,952-5797,BRIERFIELD,AL,35035,M,N,95000,5.0,0,3000,0
Hester,Manara,M,914,512-3395,MANORVILLE,NY,11949,S,N,10000,4.011585,0,0,0
Kankanahalli,Schmitz,M,732,586-3683,EDISON,NJ,8817,M,Y,80000,2.34625,0,2000,1500
Cory,Erez,M,401,652-6655,CLAYVILLE,RI,2815,M,Y,15000,0.0,0,0,0
Benn,Vitiello,F,787,994-5559,CAGUAS,PR,726,S,N,5000,0.0,0,0,0
Perla,Parrow,M,603,370-1231,HAMPTON,NH,3842,M,N,35000,0.0,0,0,0
