tid,attribute,correct_val
338,name,Abdalla_Susannne
338,surname,Hoare
338,birthyear,1982
338,birthplace,Gulfport
338,position,Midfield
338,team,Valencia_CF
338,city,Montevideo
338,stadium,Constant_Vanden_Stock_Stadium
338,season,2011
338,manager,Veit_Luks
339,index,70206
339,name,Abdalla_Susannne
339,surname,Hoare
339,birthyear,1982
339,birthplace,Gulfport
339,position,Defender
339,team,SV_Werder_Bremen
339,city,Barcelona
339,stadium,Boleyn_Ground
339,season,2014
339,manager,Sigenobu_Bodagala
340,index,70421
340,name,Abdalla_Susannne
340,surname,Hoare
340,birthyear,1982
340,birthplace,Gulfport
340,position,Defender
340,team,SV_Werder_Bremen
340,city,Barcelona
340,stadium,Boleyn_Ground
340,season,2014
340,manager,Sigenobu_Bodagala
341,index,70437
341,name,Abdalla_Susannne
341,surname,Hoare
341,birthyear,1982
341,birthplace,Gulfport
341,position,Midfield
341,team,Valencia_CF
341,city,Montevideo
341,stadium,Constant_Vanden_Stock_Stadium
341,season,2011
341,manager,Veit_Luks
342,index,70630
342,name,Abdalla_Susannne
342,surname,Hoare
342,birthyear,1982
342,birthplace,Gulfport
342,position,Midfield
342,team,Valencia_CF
342,city,Montevideo
342,stadium,Constant_Vanden_Stock_Stadium
342,season,2011
342,manager,Veit_Luks
343,index,70820
343,name,Abdalla_Susannne
343,surname,Hoare
343,birthyear,1982
343,birthplace,Gulfport
343,position,Midfield
343,team,Valencia_CF
343,city,Montevideo
343,stadium,Constant_Vanden_Stock_Stadium
343,season,2011
343,manager,Veit_Luks
344,index,70869
344,name,Abdalla_Susannne
344,surname,Hoare
344,birthyear,1982
344,birthplace,Gulfport
344,position,Midfield
344,team,Valencia_CF
344,city,Montevideo
344,stadium,Constant_Vanden_Stock_Stadium
344,season,2011
344,manager,Veit_Luks
345,index,71137
345,name,Abdalla_Susannne
345,surname,Hoare
345,birthyear,1982
345,birthplace,Gulfport
345,position,Defender
345,team,SV_Werder_Bremen
345,city,Barcelona
345,stadium,Boleyn_Ground
345,season,2014
345,manager,Sigenobu_Bodagala
346,index,71347
346,name,Abdalla_Susannne
346,surname,Hoare
346,birthyear,1982
346,birthplace,Gulfport
346,position,Defender
346,team,SV_Werder_Bremen
346,city,Barcelona
346,stadium,Boleyn_Ground
346,season,2014
346,manager,Sigenobu_Bodagala
347,index,71716
347,name,Abdalla_Susannne
347,surname,Hoare
347,birthyear,1982
347,birthplace,Gulfport
347,position,Midfield
347,team,Valencia_CF
347,city,Montevideo
347,stadium,Constant_Vanden_Stock_Stadium
347,season,2011
347,manager,Veit_Luks
348,index,71782
348,name,Abdalla_Susannne
348,surname,Hoare
348,birthyear,1982
348,birthplace,Gulfport
348,position,Midfield
348,team,Valencia_CF
348,city,Montevideo
348,stadium,Constant_Vanden_Stock_Stadium
348,season,2011
348,manager,Veit_Luks
349,index,71823
349,name,Abdalla_Susannne
349,surname,Hoare
349,birthyear,1982
349,birthplace,Gulfport
349,position,Defender
349,team,SV_Werder_Bremen
349,city,Barcelona
349,stadium,Boleyn_Ground
349,season,2014
349,manager,Sigenobu_Bodagala
350,index,71836
350,name,Abdalla_Susannne
350,surname,Hoare
350,birthyear,1982
350,birthplace,Gulfport
350,position,Defender
350,team,SV_Werder_Bremen
350,city,Barcelona
350,stadium,Boleyn_Ground
350,season,2014
350,manager,Sigenobu_Bodagala
351,index,72162
351,name,Abdalla_Susannne
351,surname,Hoare
351,birthyear,1982
351,birthplace,Gulfport
351,position,Midfield
351,team,Valencia_CF
351,city,Montevideo
351,stadium,Constant_Vanden_Stock_Stadium
351,season,2011
351,manager,Veit_Luks
352,index,72190
352,name,Abdalla_Susannne
352,surname,Hoare
352,birthyear,1982
352,birthplace,Gulfport
352,position,Defender
352,team,SV_Werder_Bremen
352,city,Barcelona
352,stadium,Boleyn_Ground
352,season,2014
352,manager,Sigenobu_Bodagala
353,index,72200
353,name,Abdalla_Susannne
353,surname,Hoare
353,birthyear,1982
353,birthplace,Gulfport
353,position,Midfield
353,team,Valencia_CF
353,city,Montevideo
353,stadium,Constant_Vanden_Stock_Stadium
353,season,2011
353,manager,Veit_Luks
354,index,72901
354,name,Abdalla_Susannne
354,surname,Hoare
354,birthyear,1982
354,birthplace,Gulfport
354,position,Defender
354,team,SV_Werder_Bremen
354,city,Barcelona
354,stadium,Boleyn_Ground
354,season,2014
354,manager,Sigenobu_Bodagala
355,index,72971
355,name,Abdalla_Susannne
355,surname,Hoare
355,birthyear,1982
355,birthplace,Gulfport
355,position,Midfield
355,team,Valencia_CF
355,city,Montevideo
355,stadium,Constant_Vanden_Stock_Stadium
355,season,2011
355,manager,Veit_Luks
356,index,73135
356,name,Abdalla_Susannne
356,surname,Hoare
356,birthyear,1982
356,birthplace,Gulfport
356,position,Defender
356,team,SV_Werder_Bremen
356,city,Barcelona
356,stadium,Boleyn_Ground
356,season,2014
356,manager,Sigenobu_Bodagala
357,index,73306
357,name,Abdalla_Susannne
357,surname,Hoare
357,birthyear,1982
357,birthplace,Gulfport
357,position,Midfield
357,team,Valencia_CF
357,city,Montevideo
357,stadium,Constant_Vanden_Stock_Stadium
357,season,2011
357,manager,Veit_Luks
358,index,73397
358,name,Abdalla_Susannne
358,surname,Hoare
358,birthyear,1982
358,birthplace,Gulfport
358,position,Midfield
358,team,Valencia_CF
358,city,Montevideo
358,stadium,Constant_Vanden_Stock_Stadium
358,season,2011
358,manager,Veit_Luks
359,index,73788
359,name,Abdalla_Susannne
359,surname,Hoare
359,birthyear,1982
359,birthplace,Gulfport
359,position,Midfield
359,team,Valencia_CF
359,city,Montevideo
359,stadium,Constant_Vanden_Stock_Stadium
359,season,2011
359,manager,Veit_Luks
360,index,73844
360,name,Abdalla_Susannne
360,surname,Hoare
360,birthyear,1982
360,birthplace,Gulfport
360,position,Defender
360,team,SV_Werder_Bremen
360,city,Barcelona
360,stadium,Boleyn_Ground
360,season,2014
360,manager,Sigenobu_Bodagala
361,index,73922
361,name,Abdalla_Susannne
361,surname,Hoare
361,birthyear,1982
361,birthplace,Gulfport
361,position,Midfield
361,team,Valencia_CF
361,city,Montevideo
361,stadium,Constant_Vanden_Stock_Stadium
361,season,2011
361,manager,Veit_Luks
362,index,74124
362,name,Abdalla_Susannne
362,surname,Hoare
362,birthyear,1982
362,birthplace,Gulfport
362,position,Defender
362,team,SV_Werder_Bremen
362,city,Barcelona
362,stadium,Boleyn_Ground
362,season,2014
362,manager,Sigenobu_Bodagala
363,index,74305
363,name,Abdalla_Susannne
363,surname,Hoare
363,birthyear,1982
363,birthplace,Gulfport
363,position,Midfield
363,team,Valencia_CF
363,city,Montevideo
363,stadium,Constant_Vanden_Stock_Stadium
363,season,2011
363,manager,Veit_Luks
364,index,74521
364,name,Abdalla_Susannne
364,surname,Hoare
364,birthyear,1982
364,birthplace,Gulfport
364,position,Defender
364,team,SV_Werder_Bremen
364,city,Barcelona
364,stadium,Boleyn_Ground
364,season,2014
364,manager,Sigenobu_Bodagala
365,index,74600
365,name,Abdalla_Susannne
365,surname,Hoare
365,birthyear,1982
365,birthplace,Gulfport
365,position,Defender
365,team,SV_Werder_Bremen
365,city,Barcelona
365,stadium,Boleyn_Ground
365,season,2014
365,manager,Sigenobu_Bodagala
366,index,74953
366,name,Abdalla_Susannne
366,surname,Hoare
366,birthyear,1982
366,birthplace,Gulfport
366,position,Midfield
366,team,Valencia_CF
366,city,Montevideo
366,stadium,Constant_Vanden_Stock_Stadium
366,season,2011
366,manager,Veit_Luks
367,index,74979
367,name,Abdalla_Susannne
367,surname,Hoare
367,birthyear,1982
367,birthplace,Gulfport
367,position,Midfield
367,team,Valencia_CF
367,city,Montevideo
367,stadium,Constant_Vanden_Stock_Stadium
367,season,2011
367,manager,Veit_Luks
368,index,74996
368,name,Abdalla_Susannne
368,surname,Hoare
368,birthyear,1982
368,birthplace,Gulfport
368,position,Defender
368,team,SV_Werder_Bremen
368,city,Barcelona
368,stadium,Boleyn_Ground
368,season,2014
368,manager,Sigenobu_Bodagala
369,index,75066
369,name,Abdalla_Susannne
369,surname,Hoare
369,birthyear,1982
369,birthplace,Gulfport
369,position,Defender
369,team,SV_Werder_Bremen
369,city,Barcelona
369,stadium,Boleyn_Ground
369,season,2014
369,manager,Sigenobu_Bodagala
370,index,75193
370,name,Abdalla_Susannne
370,surname,Hoare
370,birthyear,1982
370,birthplace,Gulfport
370,position,Defender
370,team,SV_Werder_Bremen
370,city,Barcelona
370,stadium,Boleyn_Ground
370,season,2014
370,manager,Sigenobu_Bodagala
371,index,75204
371,name,Abdalla_Susannne
371,surname,Hoare
371,birthyear,1982
371,birthplace,Gulfport
371,position,Defender
371,team,SV_Werder_Bremen
371,city,Barcelona
371,stadium,Boleyn_Ground
371,season,2014
371,manager,Sigenobu_Bodagala
372,index,75218
372,name,Abdalla_Susannne
372,surname,Hoare
372,birthyear,1982
372,birthplace,Gulfport
372,position,Midfield
372,team,Valencia_CF
372,city,Montevideo
372,stadium,Constant_Vanden_Stock_Stadium
372,season,2011
372,manager,Veit_Luks
373,index,75335
373,name,Abdalla_Susannne
373,surname,Hoare
373,birthyear,1982
373,birthplace,Gulfport
373,position,Midfield
373,team,Valencia_CF
373,city,Montevideo
373,stadium,Constant_Vanden_Stock_Stadium
373,season,2011
373,manager,Veit_Luks
374,index,75569
374,name,Abdalla_Susannne
374,surname,Hoare
374,birthyear,1982
374,birthplace,Gulfport
374,position,Defender
374,team,SV_Werder_Bremen
374,city,Barcelona
374,stadium,Boleyn_Ground
374,season,2014
374,manager,Sigenobu_Bodagala
375,index,75580
375,name,Abdalla_Susannne
375,surname,Hoare
375,birthyear,1982
375,birthplace,Gulfport
375,position,Midfield
375,team,Valencia_CF
375,city,Montevideo
375,stadium,Constant_Vanden_Stock_Stadium
375,season,2011
375,manager,Veit_Luks
376,index,75833
376,name,Abdalla_Susannne
376,surname,Hoare
376,birthyear,1982
376,birthplace,Gulfport
376,position,Defender
376,team,SV_Werder_Bremen
376,city,Barcelona
376,stadium,Boleyn_Ground
376,season,2014
376,manager,Sigenobu_Bodagala
377,index,76244
377,name,Abdalla_Susannne
377,surname,Hoare
377,birthyear,1982
377,birthplace,Gulfport
377,position,Midfield
377,team,Valencia_CF
377,city,Montevideo
377,stadium,Constant_Vanden_Stock_Stadium
377,season,2011
377,manager,Veit_Luks
378,index,76398
378,name,Abdalla_Susannne
378,surname,Hoare
378,birthyear,1982
378,birthplace,Gulfport
378,position,Defender
378,team,SV_Werder_Bremen
378,city,Barcelona
378,stadium,Boleyn_Ground
378,season,2014
378,manager,Sigenobu_Bodagala
379,index,76455
379,name,Abdalla_Susannne
379,surname,Hoare
379,birthyear,1982
379,birthplace,Gulfport
379,position,Midfield
379,team,Valencia_CF
379,city,Montevideo
379,stadium,Constant_Vanden_Stock_Stadium
379,season,2011
379,manager,Veit_Luks
380,index,76574
380,name,Abdalla_Susannne
380,surname,Hoare
380,birthyear,1982
380,birthplace,Gulfport
380,position,Midfield
380,team,Valencia_CF
380,city,Montevideo
380,stadium,Constant_Vanden_Stock_Stadium
380,season,2011
380,manager,Veit_Luks
381,index,76650
381,name,Abdalla_Susannne
381,surname,Hoare
381,birthyear,1982
381,birthplace,Gulfport
381,position,Defender
381,team,SV_Werder_Bremen
381,city,Barcelona
381,stadium,Boleyn_Ground
381,season,2014
381,manager,Sigenobu_Bodagala
382,index,76662
382,name,Abdalla_Susannne
382,surname,Hoare
382,birthyear,1982
382,birthplace,Gulfport
382,position,Defender
382,team,SV_Werder_Bremen
382,city,Barcelona
382,stadium,Boleyn_Ground
382,season,2014
382,manager,Sigenobu_Bodagala
383,index,76701
383,name,Abdalla_Susannne
383,surname,Hoare
383,birthyear,1982
383,birthplace,Gulfport
383,position,Midfield
383,team,Valencia_CF
383,city,Montevideo
383,stadium,Constant_Vanden_Stock_Stadium
383,season,2011
383,manager,Veit_Luks
384,index,76737
384,name,Abdalla_Susannne
384,surname,Hoare
384,birthyear,1982
384,birthplace,Gulfport
384,position,Midfield
384,team,Valencia_CF
384,city,Montevideo
384,stadium,Constant_Vanden_Stock_Stadium
384,season,2011
384,manager,Veit_Luks
385,index,77026
385,name,Abdalla_Susannne
385,surname,Hoare
385,birthyear,1982
385,birthplace,Gulfport
385,position,Defender
385,team,SV_Werder_Bremen
385,city,Barcelona
385,stadium,Boleyn_Ground
385,season,2014
385,manager,Sigenobu_Bodagala
386,index,77107
386,name,Abdalla_Susannne
386,surname,Hoare
386,birthyear,1982
386,birthplace,Gulfport
386,position,Midfield
386,team,Valencia_CF
386,city,Montevideo
386,stadium,Constant_Vanden_Stock_Stadium
386,season,2011
386,manager,Veit_Luks
387,index,77108
387,name,Abdalla_Susannne
387,surname,Hoare
387,birthyear,1982
387,birthplace,Gulfport
387,position,Defender
387,team,SV_Werder_Bremen
387,city,Barcelona
387,stadium,Boleyn_Ground
387,season,2014
387,manager,Sigenobu_Bodagala
388,index,77214
388,name,Abdalla_Susannne
388,surname,Hoare
388,birthyear,1982
388,birthplace,Gulfport
388,position,Midfield
388,team,Valencia_CF
388,city,Montevideo
388,stadium,Constant_Vanden_Stock_Stadium
388,season,2011
388,manager,Veit_Luks
389,index,77387
389,name,Abdalla_Susannne
389,surname,Hoare
389,birthyear,1982
389,birthplace,Gulfport
389,position,Defender
389,team,SV_Werder_Bremen
389,city,Barcelona
389,stadium,Boleyn_Ground
389,season,2014
389,manager,Sigenobu_Bodagala
390,index,77420
390,name,Abdalla_Susannne
390,surname,Hoare
390,birthyear,1982
390,birthplace,Gulfport
390,position,Defender
390,team,SV_Werder_Bremen
390,city,Barcelona
390,stadium,Boleyn_Ground
390,season,2014
390,manager,Sigenobu_Bodagala
391,index,77474
391,name,Abdalla_Susannne
391,surname,Hoare
391,birthyear,1982
391,birthplace,Gulfport
391,position,Midfield
391,team,Valencia_CF
391,city,Montevideo
391,stadium,Constant_Vanden_Stock_Stadium
391,season,2011
391,manager,Veit_Luks
392,index,77754
392,name,Abdalla_Susannne
392,surname,Hoare
392,birthyear,1982
392,birthplace,Gulfport
392,position,Defender
392,team,SV_Werder_Bremen
392,city,Barcelona
392,stadium,Boleyn_Ground
392,season,2014
392,manager,Sigenobu_Bodagala
393,index,77885
393,name,Abdalla_Susannne
393,surname,Hoare
393,birthyear,1982
393,birthplace,Gulfport
393,position,Midfield
393,team,Valencia_CF
393,city,Montevideo
393,stadium,Constant_Vanden_Stock_Stadium
393,season,2011
393,manager,Veit_Luks
394,index,77900
394,name,Abdalla_Susannne
394,surname,Hoare
394,birthyear,1982
394,birthplace,Gulfport
394,position,Defender
394,team,SV_Werder_Bremen
394,city,Barcelona
394,stadium,Boleyn_Ground
394,season,2014
394,manager,Sigenobu_Bodagala
395,index,78164
395,name,Abdalla_Susannne
395,surname,Hoare
395,birthyear,1982
395,birthplace,Gulfport
395,position,Midfield
395,team,Valencia_CF
395,city,Montevideo
395,stadium,Constant_Vanden_Stock_Stadium
395,season,2011
395,manager,Veit_Luks
396,index,78686
396,name,Abdalla_Susannne
396,surname,Hoare
396,birthyear,1982
396,birthplace,Gulfport
396,position,Defender
396,team,SV_Werder_Bremen
396,city,Barcelona
396,stadium,Boleyn_Ground
396,season,2014
396,manager,Sigenobu_Bodagala
397,index,78820
397,name,Abdalla_Susannne
397,surname,Hoare
397,birthyear,1982
397,birthplace,Gulfport
397,position,Midfield
397,team,Valencia_CF
397,city,Montevideo
397,stadium,Constant_Vanden_Stock_Stadium
397,season,2011
397,manager,Veit_Luks
398,index,78923
398,name,Abdalla_Susannne
398,surname,Hoare
398,birthyear,1982
398,birthplace,Gulfport
398,position,Midfield
398,team,Valencia_CF
398,city,Montevideo
398,stadium,Constant_Vanden_Stock_Stadium
398,season,2011
398,manager,Veit_Luks
399,index,79081
399,name,Abdalla_Susannne
399,surname,Hoare
399,birthyear,1982
399,birthplace,Gulfport
399,position,Defender
399,team,SV_Werder_Bremen
399,city,Barcelona
399,stadium,Boleyn_Ground
399,season,2014
399,manager,Sigenobu_Bodagala
400,index,79530
400,name,Abdalla_Susannne
400,surname,Hoare
400,birthyear,1982
400,birthplace,Gulfport
400,position,Midfield
400,team,Valencia_CF
400,city,Montevideo
400,stadium,Constant_Vanden_Stock_Stadium
400,season,2011
400,manager,Veit_Luks
401,index,79982
401,name,Abdalla_Susannne
401,surname,Hoare
401,birthyear,1982
401,birthplace,Gulfport
401,position,Midfield
401,team,Valencia_CF
401,city,Montevideo
401,stadium,Constant_Vanden_Stock_Stadium
401,season,2011
401,manager,Veit_Luks
402,index,80015
402,name,Abdalla_Susannne
402,surname,Hoare
402,birthyear,1982
402,birthplace,Gulfport
402,position,Midfield
402,team,Valencia_CF
402,city,Montevideo
402,stadium,Constant_Vanden_Stock_Stadium
402,season,2011
402,manager,Veit_Luks
403,index,80182
403,name,Abdalla_Susannne
403,surname,Hoare
403,birthyear,1982
403,birthplace,Gulfport
403,position,Midfield
403,team,Valencia_CF
403,city,Montevideo
403,stadium,Constant_Vanden_Stock_Stadium
403,season,2011
403,manager,Veit_Luks
404,index,80194
404,name,Abdalla_Susannne
404,surname,Hoare
404,birthyear,1982
404,birthplace,Gulfport
404,position,Midfield
404,team,Valencia_CF
404,city,Montevideo
404,stadium,Constant_Vanden_Stock_Stadium
404,season,2011
404,manager,Veit_Luks
405,index,80606
405,name,Abdalla_Susannne
405,surname,Hoare
405,birthyear,1982
405,birthplace,Gulfport
405,position,Defender
405,team,SV_Werder_Bremen
405,city,Barcelona
405,stadium,Boleyn_Ground
405,season,2014
405,manager,Sigenobu_Bodagala
406,index,80840
406,name,Abdalla_Susannne
406,surname,Hoare
406,birthyear,1982
406,birthplace,Gulfport
406,position,Defender
406,team,SV_Werder_Bremen
406,city,Barcelona
406,stadium,Boleyn_Ground
406,season,2014
406,manager,Sigenobu_Bodagala
407,index,81174
407,name,Abdalla_Susannne
407,surname,Hoare
407,birthyear,1982
407,birthplace,Gulfport
407,position,Defender
407,team,SV_Werder_Bremen
407,city,Barcelona
407,stadium,Boleyn_Ground
407,season,2014
407,manager,Sigenobu_Bodagala
408,index,81336
408,name,Abdalla_Susannne
408,surname,Hoare
408,birthyear,1982
408,birthplace,Gulfport
408,position,Midfield
408,team,Valencia_CF
408,city,Montevideo
408,stadium,Constant_Vanden_Stock_Stadium
408,season,2011
408,manager,Veit_Luks
409,index,81477
409,name,Abdalla_Susannne
409,surname,Hoare
409,birthyear,1982
409,birthplace,Gulfport
409,position,Defender
409,team,SV_Werder_Bremen
409,city,Barcelona
409,stadium,Boleyn_Ground
409,season,2014
409,manager,Sigenobu_Bodagala
410,index,81658
410,name,Abdalla_Susannne
410,surname,Hoare
410,birthyear,1982
410,birthplace,Gulfport
410,position,Defender
410,team,SV_Werder_Bremen
410,city,Barcelona
410,stadium,Boleyn_Ground
410,season,2014
410,manager,Sigenobu_Bodagala
411,index,82178
411,name,Abdalla_Susannne
411,surname,Hoare
411,birthyear,1982
411,birthplace,Gulfport
411,position,Midfield
411,team,Valencia_CF
411,city,Montevideo
411,stadium,Constant_Vanden_Stock_Stadium
411,season,2011
411,manager,Veit_Luks
412,index,82566
412,name,Abdalla_Susannne
412,surname,Hoare
412,birthyear,1982
412,birthplace,Gulfport
412,position,Midfield
412,team,Valencia_CF
412,city,Montevideo
412,stadium,Constant_Vanden_Stock_Stadium
412,season,2011
412,manager,Veit_Luks
413,index,82572
413,name,Abdalla_Susannne
413,surname,Hoare
413,birthyear,1982
413,birthplace,Gulfport
413,position,Midfield
413,team,Valencia_CF
413,city,Montevideo
413,stadium,Constant_Vanden_Stock_Stadium
413,season,2011
413,manager,Veit_Luks
414,index,82636
414,name,Abdalla_Susannne
414,surname,Hoare
414,birthyear,1982
414,birthplace,Gulfport
414,position,Midfield
414,team,Valencia_CF
414,city,Montevideo
414,stadium,Constant_Vanden_Stock_Stadium
414,season,2011
