fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
Etta,Prior,M,908,234-6237,KEARNY,NJ,7032,M,N,5000,1.4,0,2000,0
Alicja,Isern,M,802,589-6827,CUTTINGSVILLE***,VT,5738,M,N,5000,3.6,0,6600,0
Mino,Mishkin,F,860,181-5145,PRESTON,CT,6365,S,Y,40000,5.0,12750,0,0
GuoDong,Yuguchi,M,802,410-1413,SHEFFIELD,VT,5866,S,Y,50000,3.9998987,3300,0,3300
Duane,Denti,F,508,226-8208,EAST LONGMEADOW,MA,1028,M,N,20000,5.3,0,7150,0
Hidefumi,Pleser,F,603,907-4721,SOUTH SUTTON,NH,3273,S,N,35000,0.0,0,0,0
Alselm,Sanghavi,,207,784-5935,PORTLAND,ME,4124,M,N,35000,8.5,0,5700,0
Reg,Canon,F,802,340-7387,RANDOLPH,VT,5060,M,N,70000,4.397808,0,,0
Wiebe,Fahringer,F,339,743-2294,LYNN,MA,1904,S,Y,40000,5.3,3575,0,1000
Kye,Cronin,M,203,462-5622,STAMFORD,CT,6926,S,N,55000,5.0,12750,0,0
Yukari,Terrel,F,802,907-9417,TAFTSVILLE,VT,5073,S,Y,65000,4.298331,3300,0,3300
Patrizia,Walinsky,M,939,594-4845,YAUCO,PR,698,M,N,60000,0.0,0,0,0
Yousri,Addyman,M,802,142-5745,BRIDPORT,VT,5734,S,Y,45000,3.9004214,3300,0,3300
Weicheng,Usha,M,207,126-6666,TREVETT,ME,4571,M,Y,30000,8.5,0,5700,2850
Aimee,Maaren,M,860,774-8876,MIDDLETOWN,CT,6457,S,Y,65000,5.0,12750,0,0
Chander,Swoboda,F,939,547-8500,MOROVIS,PR,687,M,N,35000,0.0,0,0,0
Yalu,Cho,M,203,471-7777,STAMFORD,CT,6901,S,N,75000,5.0,12750,0,0
Steven,Kamoun,M,351,730-8648,BOSTON,MA,2113,M,Y,85000,5.3,0,7150,1000
Sunder,Lettang,F,603,307-7963,ASHUELOT,NH,3441,S,Y,65000,0.0,0,0,0
Valeska,Murai,F,207,610-2464,CLAYTON LAKE,ME,4737,M,Y,65000,8.5,0,5700,2850
Tzilla,Koshino,M,207,639-3613,SEAL HARBOR,ME,4675,S,N,60000,8.5,2850,0,0
Sumiyasu,Zschoche,F,603,257-9953,RYE,NH,3870,M,N,80000,0.0,0,0,0
Qiong,Assadi,M,781,934-6520,NORTH EASTON,MA,2356,M,N,85000,5.3,0,7150,0
Phobe,Ying,F,774,197-2822,ROCHDALE,MA,1542,S,Y,60000,5.3,3575,0,1000
Kirsty,Insfran,F,401,450-4105,PORTSMOUTH,RI,2871,M,N,90000,0.0,0,0,0
Parimala,Brockman,F,351,554-4967,BELLINGHAM,MA,2019,M,Y,40000,5.3,0,710,1000
Behnaam,Calude,F,401,110-6018,WESTERLY,RI,2891,M,Y,35000,0.0,0,0,0
Chienhua,Zisman,M,401,387-3187,HARRISVILLE,RI,2830,S,Y,60000,0.0,0,0,0
Haruko,Sever,F,860,383-5073,NORWALK,CT,6855,S,N,40000,5.0,12750,0,0
Christelle,Eyre,F,860,305-6254,HARTFORD,CT,6132,M,Y,15000,5.0,0,24500,0
Jamie,Ahrenberg,M,978,398-8462,ACTON,MA,1720,M,N,70000,5.3,0,7150,0
Etienne,Olagunju,F,603,268-7354,WEST LEBANON,NH,3784,M,Y,70000,0.0,,0,0
Alean,Jumpertz,M,939,132-6147,LA PLATA,PR,786,S,N,15000,0.0,e0,0,0
Tomi,Kroha,M,802,889-2173,WEST HARTFORD,VT,5084,S,N,100000,4.9946720000000004,3300,0,0
Aarron,Rodier,M,401,560-2733,FISKEVILLE,RI,2823,S,Y,90000,0.0,0,0,0
Eunsam,Wallenborn,M,401,474-2525,TIVERTON,RI,2878,M,Y,60000,0.0,0,0,0
Veit,Holvoet,F,848,620-8309,PATERSON,NJ,7504,S,N,35000,1.6365625,1000,0,0
Takashige,Gimarc,M,401,302-7233,PROVIDENCE,RI,2908,M,Y,20000,0.0,0,0,0
Michinao,Brockmeyer,F,802,810-3445,BARTON,VT,5822,S,N,55000,4.099376,3300,0,0
Edison,Smotroff,M,787,992-4395,BOQUERON,PR,622,M,N,45000,0.0,0,0,0
Oris,Luth,M,603,904-5258,CHARLESTOWN,NH,3603,M,Y,35000,0.0,0,0,0
Oguz,Gram,F,860,484-4059,WILLIMANTIC,CT,6226,M,N,75000,5.0,0,24500,0
Chittur,Meilijson,M,401,693-6318,FOSTER,RI,2825,S,Y,30000,0.0,0,0,0
Baoling,Bachus,F,732,792-1365,KEYPORT,NJ,7735,S,Y,85000,2.4251041,1000,0,1500
Martijn,Calvi,F,603,530-9280,WINNISQUAM,NH,3289,M,Y,45000,0.0,0,0,0
Chyuan,Powers,M,939,888-3672,SAN JUAN,PR,907,S,N,25000,0.0,0,0,0
Bevin,Orphanoudakis,F,939,806-7536,LOIZA,PR,772,S,Y,5000,0.0,0,0,0
Huaiyuan,Leifker,M,207,468-2871,WESTBROOK,ME,4092,M,N,90000,8.5,,5700,0
Hajin,Milgrom,F,609,287-8903,NEW MILFORD,,7646,M,Y,15000,1.4,0,2000,1500
Bodo,Kadous,M,603,626-2239,THORNTON,NH,3285,S,Y,20000,0.0,0,0,0
Ladislav,Hamblin,M,860,372-7328,ROCKY HILL,CT,6067,M,N,30000,5.0,0,24500,0
Orran,Yamnitsky,M,401,152-3091,WAKEFIELD,RI,2880,M,N,45000,0.0,0,0,0
Aiqin,Faustini,M,207,704-1044,SOUTH PORTLAND,ME,4106,S,N,95000,8.5,2850,0,0
Asmus,Keum,M,802,506-9677,BRANDON,VT,5733,M,N,25000,3.6,0,6600,0
Eddi,Konomi,F,787,640-7942,SAN JUAN,PR,913,M,Y,55000,0.0,0,0,0
Hidetsune,Mutzel,M,781,710-9116,LOWELL,MA,1850,M,N,20000,5.3,0,7150,0
Duncan,Hanabata,F,802,120-7265,ROXBURY,VT,5669,S,Y,60000,4.1988535,3300,0,3300
Fadila,Genssler,F,603,625-1881,PORTSMOUTH,NH,3801,M,N,80000,0.0,0,0,0
Khurram,Bertelsen,F,401,688-4341,PROVIDENCE,RI,2909,S,Y,80000,0.0,0,0,0
Sajjad,Hiraishi,F,401,968-4420,EXETER,RI,2822,S,Y,20000,0.0,0,0,0
Ioana,Patkar,F,207,555-1582,ANSON,ME,4911,S,Y,10000,4.5857663,2850,0,2850
Padmashree,Jacquin,F,203,951-6538,NORWALK,CT,6860,M,N,100000,5.0,0,24500,0
Hirochika,Caticha,F,401,496-1849,PROVIDENCE,RI,2912,M,N,80000,0.0,0,0,0
Loyce,Eyrolle,F,787,305-7097,CAGUAS,PR,726,S,N,95000,0.0,0,0,0
Sebastien,Carla,F,603,179-5744,JAFFREY,NH,3452,S,Y,15000,0.0,0,0,0
Kireeti,Pieper,M,802,776-2126,MOUNT HOLLY,VT,5758,M,Y,90000,4.7957171999999995,0,6600,3300
Xiangyu,Dssouli,F,207,635-8527,WEST BOOTHBAY HARBOR,ME,4575,S,Y,40000,8.5,2850,0,2850
Zohra,Beetem,F,207,636-3721,ROCKLAND,ME,4841,M,N,95000,8.5,0,5700,0
Tokuji,Griwodz,M,401,760-4455,WARREN,RI,2885,S,Y,15000,0.0,0,0,0
Subhodev,Seiler,F,617,295-6611,AMHERST,MA,1003,M,Y,75000,5.3,0,7150,1000
Nobukazu,Nyrup,F,787,636-4985,SAN JUAN,PR,930,S,N,10000,0.0,0,0,0
Kazuhito,Leenaerts,M,603,659-9784,PIKE,NH,3780,M,Y,70000,0.0,0,0,0
Octavio,Krackhardt,,939,724-4078,SAINT JUST,PR,978,S,N,50000,0.0,0,0,0
Kuorong,Seibert,M,401,307-5019,PORTSMOUTH,RI,2871,M,N,70000,0.0,0,0,0
Iakovos,Wiering,F,787,390-6886,ANASCO,PR,610,S,Y,25000,0.0,0,0,0
Dayne,Hegner,nM,774,485-4952,FRAMINGHAM,MA,1705,M,N,35000,5.3,0,7150,0
Prasan,Bierman,M,939,452-6596,RIO BLANCO,PR,744,M,N,75000,0.0,0,0,0
Athomas,Wilhelm,F,802,814-7040,BELLOWS FALLS,VT,5101,S,Y,100000,4.9946720000000004,3300,0,3300
Judith,Biso,F,551,128-2521,STOCKHOLM,NJ,7460,S,N,5000,1.4,1000,0,0
Arjen,Lapez,M,781,351-2259,BECKET,MA,1223,M,Y,20000,5.3,0,7150,1000
Dalibor,Olaniran,F,862,399-5147,OAKLYN,NJ,8107,S,N,65000,2.1096876,1000,0,0
Mark,Dear,M,802,842-5515,PITTSFORD,VT,5763,S,Y,65000,4.298331,3300,0,3300
Amnon,Rothwell,,203,517-4641,DANBURY,CT,6813,M,Y,10000,0.0,0,24500,0
Mel,Strzalkowski,M,609,230-6631,POMPTON PLAINS,NJ,7444,S,N,40000,1.7154167000000002,1000,0,0
Neil,Stasinski,F,802,806-8028,RUTLAND,VT,5702,S,Y,60000,4.1988535,3300,0,3300
Sushil,Barnholdt,F,862,540-4987,AVALON,NJ,8202,S,Y,100000,2.6616668999999997,1000,0,1500
Sakae,Koschke,M,787,444-1681,AGUADA,PR,602,S,Y,35000,0.0,0,0,0
Mikey,Budzinski,F,401,405-5945,GREENVILLE,RI,2828,M,Y,10000,0.0,0,0,0
Xiaobo,Nierstrasz,F,939,137-7950,GURABO,PR,778,M,Y,45000,0.0,0,0,0
Isidor,Hochgesang,F,802,399-1894,WELLS,VT,5774,S,Y,100000,4.9946720000000004,3300,0,3300
Tsang,Kapralski,M,207,928-9694,MEDWAY,ME,4460,S,N,30000,8.5,2850,0,0
Yonghun,Pole,M,207,249-4850,MEDWAY,qME,4460,S,N,5000,2.2135036,,0,0
Piet,Hohler,F,787,682-6347,PATILLAS,PR,723,M,Y,45000,0.0,0,,0
Billie,Ramsak,M,401,644-8220,CAROLINA,RI,2812,M,Y,20000,0.0,0,0,0
Neel,Faron,M,908,572-8619,HILLSDALE,NJ,7642,M,Y,75000,2.2673959999999997,0,2000,1500
Jackson,Erde,M,781,762-4042,EAST LONGMEADOW,MA,1028,M,Y,30000,5.3,0,7150,1000
Arlene,Hennings,M,203,233-8950,PEQUABUCK,CT,6781,M,Y,75000,5.0,0,24500,0
Corin,Board,F,787,982-8249,TRUJILLO ALTO,PR,977,M,Y,55000,0.0,0,0,0
Yutai,Gregoire,M,207,901-5157,BROOKTON,ME,4413,S,N,25000,8.5,2850,0,0
Mamoun,Borrowman,M,860,518-4813,BRIDGEPORT,CT,6607,M,N,90000,5.0,0,24500,0
Kayoko,Lennartson,F,351,664-6177,GILL,MA,1354,M,Y,40000,5.3,0,7150,1000
Saroja,Demeyer,F,339,777-2599,NEWBURYPORT,MA,1950,S,N,70000,5.3,3575,0,0
Murlidhar,Gramp,M,802,278-4997,COLCHESTER,VT,5446,M,N,100000,4.9946720000000004,0,6600,0
Tsvetan,Battaglia,F,802,869-1532,CHESTER DEPOT,VT,5144,S,Y,50000,3.9998987,3300,0,3300
Harngdar,N''Dong,F,401,720-4205,WEST GREENWICH,RI,2817,S,N,5000,0.0,0,0,0
Jian,Devroye,M,508,648-5186,NORTH CHATHAM,MA,2650,S,N,30000,5.3,3575,0,0
Debra,Gertz,F,207,538-7269,,ME,4476,M,Y,75000,8.5,0,5700,2850
Barney,Normann,F,802,451-9553,EAST BURKE,VT,5832,S,Y,85000,4.69624,3300,0,3300
Maryann,Arz,F,603,545-5022,HOLLIS,NH,3049,M,N,65000,0.0,0,0,0
Thodoros,Yuguchi,M,401,869-9545,HOPE,RI,2831,S,N,45000,0.0,0,0,0
Yanis,Kagiwada,F,802,665-8731,MC INDOE FALLS,VT,5050,S,Y,40000,3.8009440000000003,3300,0,3300
Eduardo,Clack,F,401,493-1950,PROVIDENCE,RI,2904,S,Y,10000,0.0,0,0,0
Kincho,Unni,M,787,605-2450,SAN JUAN,PR,975,S,Y,30000,0.0,0,0,0
Venkatachary,Gottsman,,203,274-2806,NEWINGTON,CT,6131,M,N,95000,5.0,0,24500,0
Limin,McKeague,M,603,703-6724,GEORGES MILLS,NH,3751,M,N,10000,0.0,0,0,0
Gwangyong,Mallgren,M,860,409-9241,PLAINFIELD,CT,6374,S,N,80000,5.0,12750,0,0
Cohavit,Wolpe,F,413,454-9798,GROTON,MA,1471,M,Y,50000,5.3,,7150,1000
Masahisa,Wile,F,207,488-9600,ISLESFORD,ME,4646,M,Y,65000,8.5,0,5700,2850
Saurabh,Clemencon,M,973,399-5983,PATERSON,NJ,7522,M,Y,40000,1.7154167000000002,0,2000,1500
Bertin,Rehak,F,732,726-6145,MOUNT HOLLY,NJ,8060,S,N,40000,1.7154167000000002,1000,0,0
Terrye,Plus,F,939,985-2961,CASTANER,PR,631,S,Y,75000,0.0,0,0,0
Debabrata,Dickey,M,939,698-2092,BAYAMON,PR,959,M,N,65000,0.0,0,0,0
Einoshin,Justus,F,860,582-1996,EAST HAVEN,CT,6512,M,N,45000,5.0,0,24500,0
Toyohisa,Martindale,F,207,598-7841,EAST DIXFIELD,ME,4227,M,N,75000,8.5,0,5700,0
Jaeheon,Liebowitz,F,203,830-7105,CROMWELL,CT,6416,S,Y,15000,5.0,12750,0,0
ShouHan,Kapp,F,401,346-4002,HARMONY,RI,2829,S,Y,35000,0.0,0,0,0
Sumant,Kornacker,F,781,218-6854,EAST MANSFIELD,MA,2031,S,N,65000,5.3,3575,0,0
Rajmohan,Gips,F,802,899-3725,BURLINGTON,VT,5406,S,N,50000,3.9998987,3300,0,0
Moheb,Riguzzi,M,857,854-9272,FAYVILLE,MA,1745,M,Y,100000,5.3,0,7150,1000
Gesine,Tomii,M,339,401-8697,WEST TOWNSEND,MA,1474,S,Y,25000,5.3,3575,0,1000
Tamas,Nouali,M,207,182-6465,EAST VASSALBORO,ME,4935,M,Y,65000,8.5,0,5700,2850
Lev,Hemerly,F,207,466-7286,SAINT AGATHA,ME,4772,M,N,55000,8.5,0,5700,0
Susana,Dani,F,603,780-5665,EPPING,NH,3042,S,Y,25000,0.0,0,0,0
Dian,Ruano,M,939,573-5567,PUERTO REAL,PR,740,M,N,15000,0.0,0,0,0
Folco,Lenowitz,M,774,503-4640,CHICOPEE,MA,1014,S,N,95000,5.3,3575,0,0
Hussein,Lazensky,F,207,252-9739,SURRY,ME,4684,M,Y,30000,8.5,0,5700,2850
Hyuncheol,Drenth,M,207,834-2243,CANTON,ME,4221,M,N,65000,8.5,0,5700,0
Stefanka,Paczkowski,sM,860,692-7253,TAFTVILLE,CT,6380,M,Y,15000,5.0,0,24500,0
Mana,Vaananen,F,508,408-7723,GROVELAND,MA,1834,M,N,45000,5.3,0,7150,0
Clifford,Zfira,F,802,806-5008,MONTPELIER,VT,5604,S,N,100000,4.9946720000000004,3300,0,0
Paulo,Kauffels,F,203,629-9610,COBALT,CT,6414,M,Y,30000,5.0,0,24500,0
Xuan,Mitsuhashi,M,939,840-5731,BAYAMON,PR,959,S,Y,85000,0.0,0,0,0
Serena,Martello,F,802,792-1115,SAINT ALBANS,VT,5479,M,N,35000,3.7014668,0,6600,0
Shichao,Aimeur,F,401,558-1023,NEWPORT,RI,2840,S,Y,70000,0.0,0,0,0
Cornelis,Skeel,F,351,510-2234,BOSTON,MA,2109,S,N,65000,5.3,3575,0,0
Setsuo,Leifert,M,617,757-7901,BUZZARDS BAY,MA,2542,S,N,20000,5.3,3575,0,0
Augustine,Ghalwash,F,203,956-1662,HARTFORD,CT,6105,S,Y,5000,3.0,12750,0,0
Nasi,Zellmann,M,609,263-7369,COLOGNE,NJ,8213,S,N,80000,2.34625,1000,x0,0
Halina,Thagard,F,603,293-8267,CENTER SANDWICH,NH,3227,M,Y,55000,0.0,0,0,0
Francisco,Simone,M,603,905-2568,EAST HAMPSTEAD,NH,3826,S,N,45000,0.0,0,0,0
Aiqin,Falmagne,,603,256-8147,CORNISH,NH,3745,M,Y,80000,0.0,0,0,0
Johanne,Vrijer,,603,993-8148,BENNINGTON,NH,3442,M,Y,40000,0.0,0,0,0
Guoqiang,Flouret,M,203,137-2034,HARTFORD,CT,6143,S,N,55000,5.0,12750,0,0
Natalia,Tomer,M,413,147-9589,BOSTON,MA,2205,S,N,85000,5.3,3575,0,0
Arlaana,Phan,F,856,299-1954,LINCOLN PARK,NJ,7035,S,Y,55000,1.9519792,1000,0,1500
Roman,Suraj,M,802,320-8285,HIGHGATE CENTER,VT,5459,S,Y,75000,4.497285400000001,3300,0,3300
Omid,Quinke,M,603,564-8947,SUGAR HILL,NH,3586,S,N,75000,0.0,0,0,0
Junjie,Bamford,M,207,381-3387,EAST ANDOVER,ME,4226,M,N,25000,8.5,0,5700,0
Milton,Brabec,F,860,838-9891,NEWINGTON,CT,6131,S,Y,85000,5.0,12750,0,0
Jianxiu,Burston,M,401,795-2341,BRADFORD,RI,2808,S,Y,50000,0.0,0,0,0
Wolf,Raje,F,860,149-4109,NEW HAVEN,CT,6513,M,N,45000,5.0,0,24500,0
Ljubomir,Carrigan,F,609,772-8168,JERSEY CITY,NJ,7304,S,N,55000,1.9519792,,0,0
Elad,Quackenbush,M,603,542-2463,MARLBOROUGH,NH,3455,S,Y,25000,0.0,0,,0
Serhan,Jankowitz,M,203,252-4228,BALTIC,CT,6330,S,Y,5000,3.0,12570,0,0
Kasidit,Verspoor,M,802,400-4990,RANDOLPH CENTER,VT,5061,M,Y,85000,4.69624,0,6600,3300
Jerrell,Cassaro,M,203,799-8573,NORWALK,CT,6853,S,Y,50000,5.0,12750,0,0
Jea,Reece,M,860,820-1256,QUAKER HILL,CT,6375,S,N,65000,5.0,12750,0,0
Shichao,Carrier,F,787,456-2298,MAUNABO,PR,707,M,Y,70000,0.0,0,0,0
Emeka,Bernini,M,802,373-6669,ADAMANT,VT,5640,S,Y,5000,3.6,3300,0,3300
Yogesh,Weedman,M,207,985-4732,WEST KENNEBUNK,ME,4094,S,N,15000,6.9580293000000015,2850,0,0
Yariv,Amaldi,M,603,252-9592,TILTON,NH,3299,S,N,70000,0.0,0,0,0
Refael,Konuma,F,978,851-4454,SPRINGFIELD,MA,1108,S,N,55000,5.3,3575,0,0
Saddek,Brune,M,339,159-2009,BROCKTON,MA,2303,M,Y,15000,5.3,0,7150,1000
Gianluca,Mallett,F,203,874-5840,BARKHAMSTED,CT,6063,M,N,40000,5.0,0,24500,0
Sharolyn,Kapp,M,860,397-2020,ROCKFALL,CT,6481,S,Y,85000,5.0,12750,0,0
Eugen,Biros,F,207,985-1939,LIMINGTON,ME,4049,S,N,25000,8.5,2850,0,0
Hafeda,Shanblatt,M,781,250-6706,WHITE HORSE BEACH,MA,2381,M,Y,75000,5.3,0,7150,1000
Collin,Ecklund,F,856,669-1375,WHIPPANY,NJ,7983,M,N,55000,1.9519792,0,2000,0
Alastair,Halker,M,603,282-2957,ORFORD,NH,3777,M,N,5000,0.0,0,0,0
Fredric,Cestnik,M,203,237-7242,NORTH BRANFORD,CT,6471,M,Y,5000,3.0,0,24500,0
Changguan,Felgentreu,M,939,992-3762,CATANO,PR,963,M,Y,95000,0.0,0,***,0
Niranjan,Dullman,M,802,241-4348,SOUTH WOODSTOCK,VT,5071,M,N,65000,4.298331,0,6600,0
Khodi,Chikalov,M,207,830-7481,PORTER,ME,4068,S,Y,35000,8.5,2850,0,2850
Wijnand,Rahman,F,939,100-4102,SAN JUAN,PR,935,S,Y,45000,0.0,0,0,0
Xiadong,Rinn,F,603,370-9728,PITTSFIELD,NH,3263,M,Y,30000,0.0,0,0,0
Devindra,Dusse,F,939,172-1935,TOA BAJA,PR,951,M,N,20000,0.0,0,0,0
Aileen,Vingron,F,862,349-4241,NEWARK,NJ,7107,S,Y,20000,1.4,1000,0,1500
Aiichiro,Hintikka,M,802,233-9988,WINOOSKI,VT,5404,S,Y,15000,3.6,300,0,3300
Mattias,Mukouchi,F,401,461-8750,PROVIDENCE,RI,2940,S,N,100000,0.0,0,0,0
Eckhard,Lonchamp,M,401,271-1941,CHARLESTOWN,RI,2813,S,N,95000,0.0,0,0,0
Fehmina,Slosberg,M,603,554-6855,NEWTON JUNCTION,NH,3859,S,Y,95000,0.0,0,0,0
Mahmut,Kleinschmidt,M,551,769-4485,RICHWOOD,NJ,8074,S,N,55000,1.9519792,1000,0,0
Annja,Gulak,F,603,402-9237,EAST HAMPSTEAD,NH,3826,M,N,5000,0.0,0,0,0
Darel,Staggers,F,603,862-9439,GLENCLIFF,NH,3238,S,Y,10000,0.0,0,0,0
Lihong,Roizen,M,939,943-6611,PONCE,PR,733,M,N,30000,0.0,0,0,0
Mounia,Clint,F,781,860-1255,COLRAIN,MA,1340,S,N,65000,5.3,3575,0,0
Vijayshankar,Butterfield,F,339,836-2831,HOPEDALE,MA,1747,S,N,100000,5.3,3575,0,0
Juichirou,Ducasse,F,781,842-5274,MARLBOROUGH,MA,1752,S,N,90000,5.3,3575,0,0
Yulu,Heidecker,M,617,889-1004,NORTHAMPTON,MA,1063,S,N,100000,5.3,3575,0,0
Yibin,Tacic,F,603,978-2761,HAMPTON,NH,3842,S,Y,5000,0.0,0,0,0
Toby,Mackaness,F,939,240-7464,MERCEDITA,PR,715,S,N,80000,0.0,0,0,0
Marcelino,Decatur,F,939,210-6303,PONCE,,734,S,Y,60000,0.0,0,0,0
Shinko,Kesler,F,603,481-3635,UNION,NH,3887,S,N,15000,0.0,0,0,0
Nivio,Berghe,F,603,424-9460,INTERVALE,NH,3845,M,Y,85000,0.0,0,0,0
Manoranjan,Grospietsch,F,787,654-4370,PATILAS,PR,723,M,N,100000,0.0,0,0,0
Guangyi,Giannotti,M,603,830-6957,EAST KINGSTON,NH,3827,M,N,60000,0.0,0,0,0
Zhenzhou,Santucci,F,508,123-2300,LYNN,MA,1910,S,N,85000,5.3,3575,0,0
Arto,Smailagic,M,802,657-4590,LYNDONVILLE,VT,5851,S,Y,95000,4.8951945,3300,0,3300
Thoms,Lafond,M,603,778-7815,BARTLETT,NH,3812,M,Y,80000,0.0,0,0,0
Manjai,Rahier,M,781,891-6576,,MA,1477,M,Y,45000,5.3,0,,1000
Shiro,Mikitiuk,F,939,154-8241,GUANICA,PR,653,S,N,45000,0.0,0,0,0
Sangeeta,Seggelke,M,802,566-9665,ORLEANS,VT,5860,S,N,20000,3.6,3300,0,0
Sidhar,Goda,F,802,492-9519,EAST WALLINGFORD,VT,5742,M,Y,25000,3.6,0,6600,3300
Vijaj,Stuempfle,F,401,332-7889,CLAYVILLE,RI,2815,M,Y,25000,0.0,0,0,0
Anselm,Depreitere,F,860,839-7196,WAUREGAN,CT,6387,M,Y,20000,5.0,0,24500,0
Cara,Palacios,M,207,696-3112,PRESQUE ISLE,ME,4769,M,Y,30000,8.5,0,5700,2850
Shivraj,Dresler,F,802,963-5256,WATERBURY,VT,5676,S,N,40000,3.8009440000000003,3300,0,0
Hansruedi,Rohlicek,M,609,451-4944,HAWORTH,NJ,7641,S,Y,80000,2.34625,1000,0,1500
Cass,McKeague,M,401,110-5814,EXETER,RI,2822,M,N,55000,0.0,0,0,0
Chung,Soutyrina,M,908,217-1919,CONVENT STATION,NJ,7961,S,Y,55000,1.9519792,1000,0,1500
Seizaburo,Haselbock,M,978,185-1217,SOUTH HARWICH,MA,2661,M,Y,65000,5.3,0,7150,1000
Attila,Wigderson,F,802,193-2129,SOUTH ROYALTON,VT,5068,S,Y,75000,4.497285400000001,3300,0,3300
Ronni,Bronne,M,802,616-6919,SOUTH BARRE,VT,5670,M,N,65000,4.298331,0,6600,0
Andras,Torasso,M,207,238-6080,COOPERS MILLS,ME,4341,S,Y,95000,8.5,2850,0,2850
Haldon,Vaidyanathan,F,939,419-9009,MAYAGUEZ,PR,680,S,N,60000,0.0,0,0,0
Gene,Jesus,F,207,355-5509,SAINT FRANCIS,ME,4774,S,N,5000,2.2135036,2850,0,0
Hongzhu,Schaft,M,939,443-2521,MERCEDITA,PR,715,S,N,75000,0.0,0,0,0
Tareq,Estier,F,978,767-3390,NORTH DARTMOUTH,MA,2747,S,Y,50000,5.3,3575,0,1000
Kayshav,Repeko,M,207,933-7489,BAILEYVILLE,ME,4694,M,Y,75000,8.5,0,5700,2850
Aspassia,Rettelbach,F,207,167-1916,EAST MILLINOCKET,ME,4430,S,N,80000,8.5,2850,0,0
Maytham,Cardiff,,603,738-7171,NASHUA,NH,3062,M,N,65000,0.0,0,0,0
Katashi,Vogler,M,401,175-4060,CUMBERLAND,RI,2864,S,N,45000,0.0,0,0,0
Zineb,Kankaanpaa,M,207,792-3776,WEST MINOT,ME,4288,M,Y,80000,8.5,0,5700,2850
Ronda,Gadbois,M,802,297-1389,SHELDON SPRINGS,VT,5485,M,Y,15000,3.6,0,6600,3300
Chandrasekhara,Boehm,M,802,478-6483,NORTH CONCORD,VT,5858,M,Y,10000,3.6,0,6600,3300
Jeong,Perry,M,207,436-2455,SOUTH WINDHAM,ME,4082,M,N,40000,8.5,0,5700,0
Aurore,Radi,M,203,898-6270,MORRIS,CT,6763,M,Y,70000,5.0,0,24500,0
Yekta,Mosciatti,F,603,949-9428,MONROE,NH,3771,M,Y,60000,0.0,0,0,0
Nimish,Zuiderveld,F,201,379-9829,HAMMONTON,NJ,8037,M,Y,65000,2.1096876,0,2000,1500
Ahmed,Sanabria,M,207,700-5192,ORRINGTON,ME,4474,M,N,45000,8.5,0,5700,0
Athomas,Agmon,F,802,276-1765,GILMAN,VT,5904,M,Y,75000,4.497285400000001,0,6600,3300
Juhnyoung,Berthiaume,M,856,981-5647,CLIFTON,NJ,7014,M,Y,80000,2.34625,0,2000,1500
Sonu,Guckenheimer,M,939,957-7339,BAYAMON,PR,961,S,N,100000,0.0,0,0,0
Todd,Alt,F,848,429-3695,RED BANK,NJ,7709,M,Y,90000,2.5039582,0,2000,1500
Barnaby,Garrett,F,401,416-9607,HARMONY,RI,2829,M,Y,65000,0.0,0,0,0
Emilia,Greif,F,551,296-4455,SALEM,NJ,8079,S,Y,80000,2.34625,1000,0,1500
Keizo,Otillio,M,802,189-8251,SAINT ALBANS,VT,5479,M,Y,35000,3.7014668,0,6600,3300
Bassem,Yasumatsu,F,860,202-4614,CHESHIRE,,6411,S,Y,100000,5.0,12750,0,0
Sajjan,Wilfing,F,351,671-7913,SWANSEA,MA,2777,M,Y,100000,5.3,0,7150,1000
Uzi,Krylov,M,603,426-9380,BENNINGTON,NH,3442,M,N,100000,0.0,0,0,0
Rishiyur,Carls,M,603,509-6680,KEENE,NH,3431,M,N,95000,0.0,0,0,0
Delgado,Jambor,F,401,575-7281,JAMESTOWN,RI,2835,S,N,35000,0.0,0,0,0
Gong,Schick,F,862,637-8618,LONG VALLEY,NJ,7853,S,N,20000,1.4,1000,0,0
Youshou,Gerberich,F,939,216-5787,CAYEY,PR,737,M,N,95000,0.0,0,0,b0
Dinah,Eisinger,,939,644-8272,GUAYNABO,PR,971,M,Y,20000,0.0,***,,0
Lyn,Capobianchi,M,802,638-8224,FERRISBURGH,TV,5456,S,Y,95000,4.8951945,3300,0,3300
Teruyuki,Bertelrud,F,603,885-3389,SOUTH SUTTON,NH,3273,S,Y,55000,0.0,0,0,0
Akshar,Haverkamp,M,774,595-5275,NORTH CARVER,MA,2355,S,N,25000,5.3,3575,0,0
Mukkai,Leiva,M,860,810-2658,MILLDALE,CT,6467,M,Y,35000,5.0,0,24500,0
Yoo,Alpuente,F,401,263-1504,PROVIDENCE,RI,2902,S,Y,80000,0.0,0,0,0
Robi,Kleiter,F,860,424-5237,MIDDLE HADDAM,CT,6456,S,N,5000,3.0,12750,0,0
Nazife,Balfanz,M,508,562-1422,QUINCY,MA,2169,S,N,55000,5.3,3575,0,0
Istvan,White,M,787,779-2731,MAYAGUEZ,PR,680,S,Y,50000,0.0,0,0,0
Naftaly,Hatcliff,F,207,211-7393,SULLIVAN,ME,4664,S,N,100000,8.5,2850,0,0
