fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
Hubertus,Tulley,M,857,743-6360,WESTPORT,MA,2790,S,Y,25000,5.3,3575,0,1000
Sridhar,Highland,M,908,559-1966,WOODBRIDGE,NJ,7095,S,Y,80000,2.34625,1000,0,1500
Thea,Bui,M,814,741-3766,LAWRENCE,PA,15055,M,Y,95000,3.07,0,0,0
Hongzue,Soloway,M,410,629-1709,GLEN ECHO,MD,20812,M,N,60000,4.75,0,4800,0
Frances,Maccabe,F,401,174-4201,TIVERTON,RI,2878,S,N,25000,0.0,0,0,0
Chongjiang,Sirmakessis,M,908,766-2939,TOTOWA,NJ,7511,S,N,10000,1.4,1000,0,0
Serenella,Khayat,F,603,438-1846,GLENCLIFF,NH,3238,S,Y,10000,0.0,0,0,0
Maheswara,Specker,M,203,658-1816,TAFTVILLE,CT,6380,S,N,60000,5.0,12750,0,0
Grigore,Lidinsky,M,603,421-9290,BETHLEHEM,NH,3574,M,Y,90000,0.0,0,0,0
Epaminondas,Uellner,F,787,322-9797,UTUADO,PR,641,M,Y,25000,0.0,,0,0
Alfons,Getfert,F,603,225-8283,MARLBOROUGH,NH,3455,M,Y,10000,0.0,0,0,0
Yoshikane,Otterbein,F,207,729-1832,WALLAGRASS,ME,4781,M,N,40000,8.5,0,5700,0
Wieslaw,Koperski,M,802,485-5209,WEST RUPERT,VT,5776,M,Y,10000,3.6,0,6600,3300
Weifeng,Alberdi,F,603,500-5302,MADISON,NH,3849,M,N,10000,0.0,0,0,0
Cornelius,Elkadi,***,860,674-5517,WOODSTOCK VALLEY,CuT,6282,M,N,10000,0.0,0,24500,0
Muffy,Basarab,M,207,452-5859,SOUTH BERWICK,ME,3908,M,Y,30000,8.5,0,5700,2850
Rogelio,Flotzinger,M,207,811-3074,EAST PARSONSFIELD,ME,4028,M,Y,20000,8.5,0,5700,2850
Lucien,Musin,M,207,184-6772,EUSTIS,ME,4936,M,N,55000,8.5,0,5700,0
Kazuhito,Marquard,M,802,223-6684,EAST RANDOLPH,VT,5041,M,N,45000,3.9004214,0,6600,0
Tyler,Weiland,F,401,883-8087,CAROLINA,RI,2812,S,Y,85000,0.0,0,0,0
Shigeyuki,Minakawa,F,207,764-3909,ALFRED,ME,4002,M,Y,20000,8.5,0,5700,2850
Lil,Praus,M,410,295-1087,CUMBERLAND,MD,21505,M,N,85000,4.75,0,4800,0
Weihai,Rilling,M,551,356-7559,GLEN ROCK,NJ,7452,M,N,85000,2.4251041,0,2000,0
Viljem,Majewski,F,301,175-3201,LINEBORO,MD,21088,S,Y,35000,4.75,2400,0,2400
Alejandra,Galdes,F,302,966-8976,WILMINGTON,DE,19895,S,Y,100000,5.95,110,0,110
Fazel,Gudeman,F,203,802-5725,UNIONVILLE,TC,6087,M,Y,30000,5.0,0,24500,0
Shyue,McMahan,M,787,432-3281,FORT BUCHANAN,PR,934,S,Y,65000,0.0,0,0,0
Viv,Kuemmerle,F,302,316-7231,NEWARK,DE,19718,M,N,50000,5.268182,0,s220,0
Belaid,Gips,F,443,916-1520,ELLICOTT CITY,MD,21042,M,N,60000,4.75,0,4800,0
Ahsan,Batzoglou,F,203,388-5177,GALES FERRY,CT,6335,S,N,95000,5.0,12750,0,0
Niranjani,Melzak,M,215,244-1249,CARBONDALE,PA,18407,S,N,45000,3.07,0,0,0
Arvola,Terrasse,F,302,772-4578,ROCKLAND,DE,19732,M,N,45000,4.9272730000000005,0,20,0
Chern,Kabra,M,860,996-1357,GLASTONBURY,CT,6033,S,N,10000,0.0,12750,0,0
Bhupinder,Martyna,F,724,589-1129,PARKESBURG,PA,19365,S,N,20000,3.07,0,0,0
Neelam,Pecuchet,M,315,662-7650,COLUMBIAVILLE,NY,12050,M,Y,80000,4.4170732,0,0,1000
Wenyu,Vittorini,F,802,503-8746,MONKTON,VT,5469,M,N,45000,3.9004214,0,6600,0
Minsuk,Pacholski,F,774,880-2299,JAMAICA PLAIN,MA,2130,S,N,10000,5.3,3575,,0
Geunmo,Pinkas,M,203,440-9787,WATERBURY,CT,6704,M,N,35000,5.0,0,24500,0
Xiaodong,Bina,M,802,317-7062,NORWICH,VT,5055,M,Y,55000,4.099376,0,6600,3300
Naotaka,Korbar,M,410,429-1513,ANNAPOLIS,MD,21409,S,Y,90000,4.75,2400,0,2400
Lalgudi,Pelletier,F,802,759-8783,BURLINGTON,VT,5408,M,N,75000,4.497285400000001,0,6600,0
Gopalakrishnan,Talmor,M,202,520-3630,WASHINGTON,DC,20434,S,N,30000,9.0,1370,0,0
Santos,Goodrum,F,802,839-4478,RIPTON,VT,5766,M,Y,40000,3.800944,0,6600,3300
Venkatesan,Bugaenko,M,207,685-4805,SAINT FRANCIS,ME,4774,S,Y,20000,8.5,2850,0,2850
Burke,Mihok,F,202,369-5000,WASHINGTON,DC,20041,S,N,50000,9.0,1370,0,0
Aleksey,Soceanu,M,207,923-8662,JEFFERSON,ME,4348,S,N,60000,8.5,2850,0,0
Mizuho,Razek,F,203,578-4089,WATERBURY,CT,6725,M,N,25000,5.0,0,24500,0
Adrianos,Nonnenmacher,M,302,586-6209,DOVER,DE,19904,S,Y,85000,5.95,110,0,110
Serenella,Raney,F,484,739-4573,POMEROY,PA,19367,S,N,30000,3.07,0,0,0
Sakthirel,Huhdanpaa,F,908,983-6310,PITMAN,NJ,8071,S,N,95000,2.5828125,1000,0,0
Alanoly,Facello,M,802,918-9679,HARTFORD,VT,5047,S,Y,15000,3.6,3300,0,3300
Ingbert,Paterakis,M,203,100-3309,NAUGATUCK,CT,6770,M,N,10000,0.0,0,24500,0
Trent,Rotger,M,551,155-5737,MONMOUTH JUNCTION,NJ,8852,S,Y,20000,1.4,1000,0,1500
Etta,Prior,M,908,234-6237,KEARNY,NJ,7032,M,N,5000,1.4,0,2000,0
Arnold,Hertzum,F,443,517-6733,BITTINGER,MD,21522,M,Y,20000,4.75,0,4800,2400
Yahui,Carrico,F,302,632-8743,FREDERICA,DE,19946,S,N,5000,2.2,110,0,0
Margarita,Kleiter,M,610,162-8833,FORT LOUDON,PA,17224,S,Y,30000,3.07,0,0,***
Alicja,Isern,M,802,589-6827,CUTTINGSVILLE,VT,5738,M,N,5000,3.6,0,6600,0
Mino,Mishkin,F,860,181-5145,PRESTON,CT,6365,S,Y,40000,5.0,12750,0,0
GuoDong,Yuguchi,M,802,410-1413,SHEFFIELD,VT,5866,S,Y,50000,3.9998987,3300,0,3300
Duane,Denti,F,508,226-8208,EAST LONGMEADOW,MA,1028,M,N,20000,5.3,0,7150,0
Ashutosh,Phuc,M,202,301-9693,WASHINGTON,DC,20005,M,N,40000,9.0,0,2740,0
Esteban,Dandapani,M,202,472-8886,WASHINGTON,DC,20081,M,Y,25000,7.875,0,2740,1370
Jolly,Bruckman,M,724,654-2846,RONCO,PA,15476,M,N,75000,3.07,0,0,0
Hidefumi,Pleser,F,603,907-4721,SOUTH SUTTON,NH,3273,S,N,35000,0.0,0,0,0
Alselm,Sanghavi,F,207,784-5935,PORTLAND,ME,4124,M,N,35000,8.5,0,5700,0
Reg,Canon,F,802,340-7387,RANDOLPH,VT,5060,M,N,70000,4.397808,0,6600,0
Wiebe,Fahringer,F,339,743-2294,LYNN,MA,1904,S,Y,40000,5.3,3575,0,1000
Dragutin,Postma,M,607,188-4032,DALTON,NY,14836,M,Y,5000,4.0,0,0,1000
Kye,Cronin,M,203,462-5622,STAMFORD,CT,6926,S,N,55000,5.0,12750,0,0
Agnieszka,Hadon,F,202,327-9705,WASHINGTON,DC,20565,M,Y,50000,9.0,0,2740,1370
Yukari,Terrel,F,802,907-9417,TAFTSVILLE,VT,5073,S,Y,65000,4.298331,3300,0,
Patrizia,Walinsky,M,939,594-4845,YAUCO,PR,698,M,N,60000,0.0,0,0,0
Mattias,Tattersall,F,908,471-8008,TUCKAHOE,NJ,8250,S,N,85000,2.4251041,1000,0,0
Surapong,Vlachantonis,F,202,441-5353,WASHINGTON,DC,20050,S,N,95000,9.0,1370,0,0
Lijie,Coxon,M,267,505-7309,ELM,PA,17521,M,Y,20000,3.07,0,0,0
Olavi,Franckson,M,215,337-6158,VOWINCKEL,PA,16260,M,N,70000,3.07,0,0,0
Yousri,Addyman,M,802,142-5745,BRIDPORT,VT,5734,S,Y,45000,3.9004214,3300,0,3300
Dines,Bracchi,F,202,933-7680,WASHINGTON,DC,20543,M,Y,65000,9.0,0,2740,1370
Vinnakota,Backelin,F,267,249-2394,PRICEDALE,PA,15072,S,N,25000,3.07,0,0,0
Weicheng,Usha,M,207,126-6666,TREVETT,ME,4571,M,Y,30000,8.5,0,5700,2850
Nayla,Iacovou,F,301,995-2047,CROCHERON,MD,21627,S,N,75000,4.75,2400,0,0
Miao,Soriano,F,201,950-4259,SOUTH AMBOY,NJ,8879,S,Y,65000,2.1096876,1000,0,1500
Bela,Kloeden,M,202,486-7354,WASHINGTON,DC,20420,S,Y,40000,9.0,1370,0,1370
Rowan,Eidelson,M,609,331-3126,DELMONT,NJ,8314,S,N,85000,2.4251041,1000,0,0
Aimee,Maaren,M,860,774-8876,MIDDLETOWN,CT,6457,S,Y,65000,5.0,12750,0,0
Malee,Staab,M,443,667-4299,RAWLINGS,MD,21557,S,N,10000,4.75,2400,0,0
Chander,Swoboda,F,939,547-8500,MOROVIS,PR,687,M,N,35000,0.0,0,0,0
Yalu,Cho,M,203,471-7777,STAMFORD,CT,6901,S,N,75000,5.0,12750,0,0
Loet,Hacid,M,215,798-5228,BROWNSTOWN,PA,17508,M,Y,15000,3.07,0,0,0
Shree,Passafiume,F,703,312-8995,LEESBURG,VA,20177,M,Y,70000,5.75,0,1800,900
Steven,Kamoun,M,351,730-8648,BOSTON,MA,2113,M,Y,85000,5.3,0,7150,1000
Sunder,Lettang,F,603,307-7963,ASHUELOT,NH,3441,S,Y,65000,0.0,0,0,0
Valeska,Murai,F,207,610-2464,CLAYTON LAKE,ME,4737,M,Y,65000,8.5,0,5700,2850
Tzilla,Koshino,M,207,639-3613,SEAL HARBOR,ME,4675,S,N,60000,8.5,2850,0,0
Tino,Blom,M,610,200-1277,WEST MIDDLETOWN,PA,15379,S,N,5000,3.07,0,0,0
Sumiyasu,Zschoche,F,603,257-9953,RYE,NH,3870,M,N,80000,0.0,0,0,0
Qiong,Assadi,,781,934-6520,NORTH EASTON,MA,2356,M,N,85000,5.3,0,7150,0
Phobe,Ying,F,774,197-2822,ROCHDALE,MA,1542,S,Y,60000,5.3,3575,0,1000
Pau,Emmes,F,202,468-1837,WASHINGTON,DC,20212,M,N,90000,9.0,0,2740,0
Kiichi,Kaeli,M,585,570-9170,ALBANY,NY,12242,S,N,10000,4.011585,0,0,0
Kirsty,Insfran,F,401,450-4105,PORTSMOUTH,RI,2871,M,N,90000,0.0,0,0,0
Parimala,Brockman,F,351,554-4967,BELLINGHAM,MA,2019,M,Y,40000,5.3,0,7150,1000
Pal,Rosenblad,M,215,128-2731,BOBTOWN,PA,15315,M,Y,20000,3.07,0,0,0
Behnaam,Calude,F,401,110-6018,WESTERLY,RI,2891,M,Y,35000,0.0,0,0,0
Chienhua,Zisman,M,401,387-3187,HARRISVILLE,RI,2830,S,Y,60000,0.0,0,0,0
Haruko,Sever,F,860,383-5073,NORWALK,CT,6855,S,N,40000,5.0,12750,0,0
Rowan,Konstan,M,716,529-3240,VAILS GATE,NY,12584,S,Y,100000,4.5329266,0,0,1000
Vhris,Bellosta,F,201,220-6470,SOMERSET,NJ,8875,S,Y,40000,1.7154167000000002,1000,0,1500
Christelle,Eyre,F,860,305-6254,HARTFORD,CT,6132,M,Y,15000,5.0,0,24500,0
Vojtech,Dervin,F,443,609-2670,CHESAPEAKE BEACH,MD,20732,M,Y,95000,4.75,0,4800,2400
Jamie,Ahrenberg,M,978,398-8462,ACTON,MA,1720,M,N,70000,5.3,0,7150,0
Jianchen,Bracha,F,202,456-3135,WASHINGTON,DC,20211,S,Y,100000,9.0,1370,0,1370
Akshar,Nguifo,M,302,409-4534,TOWNSEND,DE,19734,S,N,90000,5.95,110,0,0
Luciano,Tekampe,M,202,187-2986,WASHINGTON,DC,20250,S,N,15000,5.625,1370,0,0
Yurdaer,Schiex,F,908,447-2631,ISLAND HEIGHTS,NJ,8732,M,Y,75000,2.267396,0,2000,1500
Etienne,Olagunju,F,603,268-7354,WEST LEBANON,NH,3784,M,Y,70000,0.0,0,0,0
Alean,Jumpertz,M,939,132-6147,LA PLATA,PR,786,S,N,15000,0.0,0,0,0
Tomi,Kroha,M,802,889-2173,WEST HARTFORD,VT,5084,S,N,100000,4.994672,3300,0,0
Aarron,Rodier,M,401,560-2733,FISKEVILLE,RI,2823,S,Y,90000,0.0,0,0,0
Avideh,Drewnowski,F,302,562-8750,MIDDLETOWN,DE,19709,M,Y,80000,5.95,0,220,110
Geri,Sridhar,F,570,777-1508,FORT LITTLETON,PA,17223,M,N,30000,3.07,0,0,0
Geert,Kubicek,M,202,200-7908,WASHINGTON,DC,20226,M,Y,75000,9.0,0,2740,1370
Eunsam,Wallenborn,M,401,474-2525,TIVERTON,RI,2878,M,Y,60000,0.0,0,0,0
Pui,Faris,F,240,233-7739,ANDREWS AIR FORCE BASE,MD,20762,S,Y,30000,4.75,2400,0,2400
Veit,Holvoet,F,848,620-8309,PATERSON,NJ,7504,S,N,35000,1.6365625,1000,0,0
Takashige,Gimarc,M,401,302-7233,PROVIDENCE,RI,2908,M,Y,20000,0.0,0,0,0
Michinao,Brockmeyer,F,802,810-3445,BARTON,VT,5822,S,N,55000,4.099376,3300,0,0
Edison,Smotroff,M,787,992-4395,BOQUERON,PR,622,M,N,45000,0.0,0,0,0
Oris,Luth,M,603,904-5258,CHARLESTOWN,NH,3603,M,Y,35000,0.0,0,0,0
Jiansan,Hollenbeck,F,718,584-4470,FRESH MEADOWS,NY,11365,M,Y,100000,4.5329266,0,0,1000
Oguz,Gram,F,860,484-4059,WILLIMANTIC,CT,6226,M,N,75000,5.0,0,24500,0
Yufei,Nollmann,M,301,403-8519,FEDERALSBURG,MD,21632,M,Y,70000,4.75,0,4800,2400
Murugappan,Hollenbach,M,202,439-5698,WASHINGTON,DC,20429,M,Y,75000,9.0,0,2740,1370
Yurij,Ozeri,M,302,979-8728,NEWARK,DE,19716,M,Y,10000,2.540909,0,2r20,110
Chittur,Meilijson,M,401,693-6318,FOSTER,RI,2825,S,Y,30000,0.0,0,0,0
Baoling,Bachus,F,732,792-1365,KEYPORT,NJ,7735,S,Y,85000,2.4251041,1000,0,1500
Burghardt,Docker,F,302,582-8705,BETHEL,DE,19931,M,N,15000,2.8818183,0,220,0
Toniann,Byron,F,732,520-2225,TRENTON,NJ,8603,M,N,15000,1.4,0,2000,0
Chitra,Mandell,M,202,987-6094,WASHINGTON,DC,20506,M,N,90000,9.0,0,2740,0
Martijn,Calvi,F,603,530-9280,WINNISQUAM,NH,3289,M,Y,45000,0.0,0,0,0
Chyuan,Powers,M,939,888-3672,SAN JUAN,PR,907,S,N,25000,0.0,0,0,0
Victoria,Joswig,F,814,459-9354,COOPERSBURG,PA,18036,M,Y,65000,3.07,0,0,0
Kazukuni,Lease,M,410,714-2177,DEALE,MD,20751,S,N,20000,4.75,2400,0,0
Mette,Turcotte,M,610,357-1828,CADOGAN,PA,16212,S,Y,40000,3.07,0,0,0
Bevin,Orphanoudakis,F,939,806-7536,LOIZA,PR,772,S,Y,5000,0.0,0,0,0
Naofumi,Pimm,M,570,109-7051,PHILADELPHIA,PdA,19133,S,N,90000,3.07,0,0,0
Huaiyuan,Leifker,M,207,468-2871,WESTBROOK,ME,4092,M,N,90000,8.5,0,5700,0
Hajin,Milgrom,F,609,287-8903,NEW MILFORD,NJ,7646,M,Y,15000,1.4,0,2000,1500
Philips,Isard,M,410,668-3311,,MD,21606,S,Y,55000,4.75,2400,0,2400
Sonja,Baezner,F,610,194-9931,MOUNT UNION,PA,17066,M,Y,100000,3.07,0,0,0
Bodo,Kadous,M,603,626-2239,THORNTON,NH,3285,S,Y,20000,0.0,0,0,0
Estelle,Boggs,F,484,928-4122,AUBURN,PA,17922,M,Y,10000,3.07,0,0,0
Ladislav,Hamblin,M,860,372-7328,ROCKY HILL,CpT,6067,M,N,30000,5.0,0,24500,0
Tawfik,Eby,F,302,259-6790,CLAYTON,DE,19938,S,Y,35000,4.2454550000000015,110,0,110
Orran,Yamnitsky,M,401,152-3091,WAKEFIELD,RI,2880,M,N,45000,0.0,0,0,0
Tsunenori,Figueira,F,302,751-9884,ODESSA,DE,19730,S,Y,70000,5.95,110,0,110
Aiqin,Faustini,M,207,704-1044,SOUTH PORTLAND,ME,4106,S,N,95000,8.5,2850,0,0
Asmus,Keum,M,802,506-9677,BRANDON,VT,5733,M,N,25000,3.6,0,6600,0
Eddi,Konomi,F,787,640-7942,SAN JUAN,PR,913,M,Y,55000,0.0,0,0,0
Hidetsune,Mutzel,M,781,710-9116,LOWELL,MA,1850,M,N,20000,5.3,0,7150,0
Mayuram,Kavvadias,F,202,580-8610,WASHINGTON,DC,20232,M,Y,60000,9.0,0,2740,1370
Duncan,Hanabata,F,802,120-7265,ROXBURY,VT,5669,S,Y,60000,4.1988535,3300,0,3300
Roxanne,Bryce,F,215,535-5898,DELANO,PA,18220,M,N,90000,3.07,0,0,0
Fadila,Genssler,F,603,625-1881,PORTSMOUTH,NH,3801,M,N,80000,0.0,0,0,0
Hideyuki,Lanin,M,202,290-2895,WASHINGTON,DC,20053,S,Y,80000,9.0,1370,0,1370
Khurram,Bertelsen,F,401,688-4341,PROVIDENCE,RI,2909,S,Y,80000,0.0,0,0,0
Sajjad,Hiraishi,F,401,968-4420,EXETER,RI,2822,S,Y,20000,0.0,0,0,0
Sadatoshi,Rajala,F,917,662-7451,NEW YORK,NY,10166,S,Y,80000,4.4170732,0,0,1000
Ioana,Patkar,F,207,555-1582,ANSON,ME,4911,S,Y,10000,4.5857663,2850,0,2850
Padmashree,Jacquin,F,203,951-6538,NORWALK,CT,6860,M,N,100000,5.0,0,24500,0
Hirochika,Caticha,F,401,496-1849,PROVIDENCE,RI,2912,M,N,80000,0.0,0,0,0
Loyce,Eyrolle,F,787,305-7097,CAGUAS,PR,726,S,N,95000,0.0,0,0,0
Nate,Copas,M,551,153-4264,MILFORD,NJ,8848,M,N,65000,2.1096876,0,2000,0
Sebastien,Carla,F,603,179-5744,JAFFREY,NH,3452,S,Y,15000,0.0,0,0,0
Weixiong,Velasevic,M,410,851-8919,RIVERDALE,MD,20737,S,N,55000,4.75,2400,0,0
Huaxiong,Chenney,F,302,840-8615,WINTERTHUR,DE,19735,M,N,30000,3.9045453,0,202,0
Arild,Binh,M,302,250-2404,DAGSBORO,DE,19939,M,N,45000,4.9272730000000005,0,20,0
Lougie,Welham,M,610,847-5925,LANCASTER,PA,17605,S,Y,60000,3.07,0,0,0
Kireeti,Pieper,M,802,776-2126,MOUNT HOLLY,VT,5758,M,Y,90000,4.7957172,0,6600,3300
Sakke,Simons,M,302,668-9565,MARYDEL,DE,19964,S,Y,60000,5.95,110,0,110
Marghny,Murga,M,516,144-4907,NEW YORK,NY,10163,S,N,100000,4.5329266,0,0,0
Geetha,Eskridge,F,717,579-8824,SALIX,PA,15952,M,N,15000,3.07,0,0,0
Florentin,Henftling,F,585,475-7009,CHURCHVILLE,NY,14428,M,N,95000,4.5039635,0,0,0
Juyoung,Luck,M,607,155-8645,SOUTH BYRON,NY,14557,M,Y,100000,4.5329266,0,0,1000
Thanos,Uehara,F,302,772-5118,NASSAU,DE,19969,S,Y,20000,3.2227273,110,0,110
Xiangyu,Dssouli,F,207,635-8527,WEST BOOTHBAY HARBOR,ME,4575,S,Y,40000,8.5,2850,0,2850
Zohra,Beetem,F,207,636-3721,ROCKLAND,ME,4841,M,N,95000,8.5,0,5700,0
Donal,Katzberg,F,917,193-8610,COLLINS CENTER,NY,14035,M,N,40000,4.1853657,0,0,0
Visit,Maginnis,M,202,762-4406,WASHINGTON,DC,20524,M,Y,45000,9.0,0,2740,1370
Tokuji,Griwodz,M,401,760-4455,WARREN,RI,2885,S,Y,15000,0.0,0,0,0
Subhodev,Seiler,F,617,295-6611,AMHERST,MA,1003,M,Y,75000,5.3,0,7150,1000
Radek,Bonsangue,M,302,206-1803,FRANKFORD,DE,19945,M,N,55000,5.609091,0,220,0
Nobukazu,Nyrup,F,787,636-4985,SAN JUAN,PR,930,S,N,10000,0.0,0,0,0
Kazuhito,Leenaerts,M,603,659-9784,PIKE,NH,3780,M,Y,70000,0.0,0,0,0
Ziya,Rebaine,F,717,320-2492,OAKDALE,PA,15071,M,Y,100000,3.07,0,0,0
Octavio,Krackhardt,F,939,724-4078,SAINT JUST,PR,978,S,N,50000,0.0,0,0,0
Kuorong,Seibert,M,401,307-5019,PORTSMOUTH,RI,2871,M,N,70000,0.0,0,0,0
Shooying,Knottenbelt,M,917,493-4679,WEST BURLINGON,NY,13482,S,Y,65000,4.330183,0,0,1000
Iakovos,Wiering,F,787,390-6886,ANASCO,PR,610,S,Y,25000,0.0,0,0,0
Annig,Renshaw,F,585,274-3483,ORISKANY FALLS,NY,13425,S,N,85000,4.4460362999999985,0,0,0
Dayne,Hegner,M,774,485-4952,FRAMINGHAM,MA,1705,M,N,35000,5.3,0,7150,0
Prasan,Bierman,M,939,452-6596,RIO BLANCO,PR,744,M,N,75000,0.0,0,0,0
Athomas,Wilhelm,F,802,814-7040,BELLOWS FALLS,VT,5101,S,Y,100000,4.994672,3300,0,3300
Fukumi,Hacid,F,302,796-6048,WILMINGTON,DE,19898,M,Y,70000,5.95,0,220,110
Judith,Biso,F,551,128-2521,STOCKHOLM,NJ,7460,S,N,5000,1.4,1000,0,0
Arjen,Lapez,M,781,351-2259,BECKET,MA,1223,M,Y,20000,5.3,0,7150,1000
Micha,Nishizeki,F,412,441-5033,PHILADELPHIA,PA,19104,M,N,5000,3.07,0,0,0
Dalibor,Olaniran,F,862,399-5147,OAKLYN,NJ,8107,S,N,65000,2.1096876,1000,0,0
Mark,Dear,M,802,842-5515,PITTSFORD,VT,5763,S,Y,65000,4.298331,3300,0,3300
Amnon,Rothwell,F,203,517-4641,DANBURY,CT,6813,M,Y,10000,0.0,0,24500,0
Godmar,Rosinski,F,443,736-2425,GOLDSBORO,MD,21636,S,Y,65000,4.75,2400,0,2400
Mel,Strzalkowski,M,609,230-6631,POMPTON PLAINS,NJ,7444,S,N,40000,1.7154167000000002,1000,0,0
Neil,Stasinski,F,802,806-8028,RUTLAND,VT,5702,S,Y,60000,4.1988535,3300,0,3300
Sushil,Barnholdt,F,862,540-4987,AVALON,NJ,8202,S,Y,100000,2.6616669,1000,0,1500
Carma,McCay,F,724,267-9156,PHILADELPHIA,PA,19149,S,N,85000,3.07,0,0,0
Sakae,Koschke,M,787,444-1681,AGUADA,PR,602,S,Y,35000,0.0,0,0,0
Mikey,Budzinski,F,401,405-5945,GREENVILLE,RI,2828,M,Y,10000,0.0,0,0,0
Jieh,Barbosa,F,301,300-7702,PINEY POINT,MD,20674,S,Y,35000,4.75,2400,0,2400
Xiaobo,Nierstrasz,F,939,137-7950,GURABO,PR,778,M,Y,45000,0.0,0,0,0
Isidor,Hochgesang,F,802,399-1894,WELLS,VT,5774,S,Y,100000,4.994672,3300,0,3300
Tsang,Kapralski,M,207,928-9694,MEDWAY,ME,4460,S,N,30000,8.5,2850,0,0
Yonghun,Pole,M,207,249-4850,MEDWAY,ME,4460,S,N,5000,2.2135036,2850,0,0
Piet,Hohler,F,787,682-6347,PATILLAS,PR,723,M,Y,45000,0.0,0,,0
Nava,Snelgrove,F,302,144-2437,DELMAR,DE,19940,S,N,5000,2.2,110,0,0
Tomi,Gallivan,M,646,727-6337,NEW YORK,NY,10131,M,Y,90000,4.475,0,0,1000
Raino,Cockrell,F,878,149-6724,RUSSELLTON,PA,15076,M,N,10000,3.07,0,0,0
Agnes,McNicholl,M,607,823-1907,SELDEN,NY,11784,M,N,15000,4.040549,0,0,0
Billie,Ramsak,M,401,644-8220,CAROLINA,RI,2812,M,Y,20000,0.0,0,0,0
Neel,Faron,M,908,572-8619,HILLSDALE,NJ,7642,M,Y,75000,2.267396,0,2000,1500
Jackson,Erde,M,781,762-4042,EAST LONGMEADOW,MA,1028,M,Y,30000,5.3,0,7150,1000
Toyohisa,Machida,F,570,479-3306,SWEET VALLEY,PA,18656,M,N,15000,3.07,0,0,0
Arlene,Hennings,M,203,233-8950,PEQUABUCK,CT,6781,M,Y,75000,5.0,0,24500,0
Corin,Board,,787,982-8249,TRUJILLO ALTO,PR,977,M,Y,55000,0.0,0,0,0
Yutai,Gregoire,M,207,901-5157,BROOKTON,ME,4413,S,N,25000,8.5,2850,0,0
Mahadevan,Sicard,F,717,664-5032,BOYERS,PA,16016,M,N,95000,3.07,0,0,0
Mamoun,Borrowman,M,860,518-4813,BRIDGEPORT,CT,6607,M,N,90000,5.0,0,24500,0
Thaddeus,Arthan,M,302,678-5655,NEWARK,DE,19711,S,Y,35000,4.2454550000000015,110,0,110
Devillers,Mitoma,F,302,947-5139,LAUREL,DE,19956,S,N,70000,5.95,110,0,0
Kayoko,Lennartson,F,351,664-6177,GILL***,MA,1354,M,Y,40000,5.3,0,71j50,1000
Hitofumi,Waterman,M,443,405-9737,HOLLYWOOD,MD,20636,M,Y,90000,4.75,0,4800,2400
Saroja,Demeyer,F,339,777-2599,NEWBURYPORT,MA,1950,S,N,70000,5.3,3575,0,0
Murlidhar,Gramp,M,802,278-4997,COLCHESTER,VT,5446,M,N,100000,4.994672,0,6600,0
Tsvetan,Battaglia,F,802,869-1532,CHESTER DEPOT,VT,5144,S,Y,50000,3.9998987,3300,0,3300
Harngdar,N''Dong,F,401,720-4205,WEST GREENWICH,RI,2817,S,N,5000,0.0,0,0,0
Misa,Raamot,F,718,860-5424,FOREST HILLS,NY,11375,M,Y,25000,4.0984755,0,0,1000
Jian,Devroye,M,508,648-5186,NORTH CHATHAM,MA,2650,S,N,30000,5.3,3575,0,0
Debra,Gertz,F,207,538-7269,PENOBSCOT,ME,4476,M,Y,75000,8.5,0,5700,2850
Allessandro,Pacheco,M,212,386-7250,PORT CRANE,NY,13833,S,Y,20000,4.0695124,0,0,1000
Barney,Normann,F,802,451-9553,EAST BURKE,VT,5832,S,Y,85000,4.69624,3300,0,3300
Maryann,Arz,F,603,545-5022,HOLLIS,NH,3049,M,N,65000,0.0,0,0,0
Thodoros,Yuguchi,M,401,869-9545,HOPE,RI,2831,S,N,45000,0.0,0,0,0
Yanis,Kagiwada,F,802,665-8731,MC INDOE FALLS,VT,5050,S,Y,40000,3.800944,3300,0,3300
Eduardo,Clack,F,401,493-1950,PROVIDENCE,RI,2904,S,Y,10000,0.0,0,0,0
Kincho,Unni,M,787,605-2450,SAN JUAN,PR,975,S,Y,30000,0.0,0,0,0
Venkatachary,Gottsman,M,203,274-2806,NEWINGTON,CT,6131,M,N,95000,5.0,0,24500,0
Sture,Noordermeer,M,724,736-2931,SCRANTON,PA,18509,M,N,25000,3.07,0,0,0
Limin,McKeague,M,603,703-6724,GEORGES MILLS,NH,3751,M,N,10000,0.0,0,0,0
Gwangyong,Mallgren,M,860,409-9241,PLAINFIELD,,6374,S,N,80000,5.0,12750,0,0
Cohavit,Wolpe,F,413,454-9798,GROTON,MA,1471,M,Y,50000,5.3,0,7150,1000
Josiah,Renner,M,302,631-3397,MILLVILLE,DE,19967,M,N,40000,4.586364,0,220,0
Sourav,Rahm,M,484,576-1895,WILLOW GROVE,PA,19090,M,N,75000,3.07,0,0,0
Loganath,Ihde,M,202,869-3777,WASHINGTON,DC,20064,M,N,65000,9.0,0,2740,0
Masahisa,Wile,F,207,488-9600,ISLESFORD,ME,4646,M,Y,65000,8.5,0,5700,2850
